eval/mean_reward,time/total_timesteps,eval/mean_ep_length,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/std,train/approx_kl,train/clip_range,train/n_updates,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/loss,train/explained_variance,train/entropy_loss
282.1541748046875,11720,4.0,,,,,,0.7475038766860962,0.03124959,0.2,2920,0.0003,31680.935150146484,-0.016744747697375717,0.27000000681728126,12725.6552734375,0.1089971661567688,-3.278848311305046
,11720,,3.51,1,293,10205,291.13218109999997,,,,,,,,,,,
177.19652557373047,11760,3.0,,,,,,0.7448844909667969,0.010886092,0.2,2930,0.0003,38698.042141723636,-0.004212792292237278,0.3950000092387199,18337.111328125,-0.1404409408569336,-3.272625634074211
,11760,,3.45,1,294,10226,290.44417682,,,,,,,,,,,
676.5895233154297,11800,5.0,,,,,,0.7438732981681824,0.01470145,0.2,2940,0.0003,46616.273046875,-0.012730752956267643,0.33750000707805156,29452.521484375,-0.09827995300292969,-3.2632256507873536
,11800,,3.31,1,295,10254,282.44625652,,,,,,,,,,,
378.89334869384766,11840,5.0,,,,,,0.7432194948196411,0.048953913,0.2,2950,0.0003,49880.07459793091,-0.05617614693997899,0.4625000074505806,11306.640625,-0.021072864532470703,-3.2612258344888687
,11840,,3.4,1,296,10270,295.68304978,,,,,,,,,,,
-5.0,11880,1.0,,,,,,0.743545413017273,0.28750092,0.2,2960,0.0003,33393.41931152344,0.011470719509816263,0.5150000099092722,15062.7060546875,0.03961336612701416,-3.259001502394676
,11880,,3.41,1,297,10292,300.47702935,,,,,,,,,,,
96.5181655883789,11920,2.0,,,,,,0.7433525919914246,0.022541404,0.2,2970,0.0003,33603.85849609375,-0.010237008583062557,0.16500000264495612,7639.57421875,0.11275184154510498,-3.2588641196489334
,11920,,3.3,1,298,10313,293.87626483,,,,,,,,,,,
240.51798248291016,11960,3.0,,,,,,0.7417001724243164,0.0048993845,0.2,2980,0.0003,39885.46962890625,9.554314362505422e-05,0.22000000551342963,26181.89453125,0.0027553439140319824,-3.2550444900989532
,11960,,3.25,1,299,10337,290.55376507,,,,,,,,,,,
184.5642852783203,12000,3.0,,,,,,0.740324854850769,0.027002586,0.2,2990,0.0003,35857.45328674316,-0.057028460293295245,0.5000000102445483,13822.2470703125,-0.03929424285888672,-3.2487524658441544
,12000,,3.16,1,300,10366,283.16927033,,,,,,,,,,,
348.85278701782227,12040,5.0,,,,,,0.738797664642334,0.028025443,0.2,3000,0.0003,40818.72213439942,-0.005680955084462769,0.22500000428408384,17168.89453125,-0.07294976711273193,-3.2432575434446336
,12040,,3.21,1,301,10410,290.11589858,,,,,,,,,,,
452.14438247680664,12080,5.0,,,,,,0.7381467223167419,0.06176099,0.2,3010,0.0003,28707.641442871092,-0.06171524592122295,0.48000001106411216,2957.639892578125,0.058736443519592285,-3.238855615258217
,12080,,3.29,1,302,10430,298.33867903000004,,,,,,,,,,,
601.9704437255859,12120,5.0,,,,,,0.7363829016685486,0.036502797,0.2,3020,0.0003,24883.526922607423,-0.0004786200781381922,0.3075000071898103,7504.24365234375,-0.07227838039398193,-3.2340627014636993
,12120,,3.36,1,303,10452,309.71338213,,,,,,,,,,,
471.93385314941406,12160,5.0,,,,,,0.7368453741073608,0.006551559,0.2,3030,0.0003,41904.51950073242,-0.007749378445078036,0.13250000234693288,8901.8291015625,0.015073418617248535,-3.232294660806656
,12160,,3.35,1,304,10471,305.89726063999996,,,,,,,,,,,
299.6827793121338,12200,5.0,,,,,,0.7350935339927673,0.018949902,0.2,3040,0.0003,27000.14923706055,-0.02483194348053077,0.275000006146729,18050.978515625,0.14241373538970947,-3.228836250305176
,12200,,3.37,1,305,10524,299.58937086000003,,,,,,,,,,,
556.8209991455078,12240,5.0,,,,,,0.7343377470970154,0.05260542,0.2,3050,0.0003,23068.5236328125,-0.03550169103444203,0.40750000942498443,4775.4248046875,0.01047736406326294,-3.2203732818365096
,12240,,3.38,1,306,10548,300.52939447000006,,,,,,,,,,,
726.5915908813477,12280,5.0,,,,,,0.7320631742477417,0.044045225,0.2,3060,0.0003,30564.26286621094,-0.007217010474414564,0.297500005364418,12810.1240234375,0.10405141115188599,-3.2132570654153825
,12280,,3.53,1,307,10569,324.42127598999997,,,,,,,,,,,
84.24842071533203,12320,2.0,,,,,,0.7321285605430603,0.052086413,0.2,3070,0.0003,40161.464392089845,-0.04086616446147673,0.470000010356307,15192.060546875,0.07436418533325195,-3.207890984416008
,12320,,3.55,1,308,10590,327.17585192999996,,,,,,,,,,,
-5.0,12360,1.0,,,,,,0.7315788269042969,0.029838277,0.2,3080,0.0003,32738.925915527343,-0.011253134353901295,0.2750000063329935,13863.8974609375,-0.02398991584777832,-3.206356629729271
,12360,,3.65,1,309,10611,333.2420837199999,,,,,,,,,,,
395.13746643066406,12400,5.0,,,,,,0.7325018644332886,0.069795266,0.2,3090,0.0003,29179.15392150879,-0.010792806273093447,0.5150000100955368,15502.26953125,0.04993462562561035,-3.202847275137901
,12400,,3.6,1,310,10637,326.48261008,,,,,,,,,,,
651.3123168945312,12440,5.0,,,,,,0.7309653162956238,0.016376458,0.2,3100,0.0003,34128.28790283203,-0.024545529202441685,0.21750000454485416,17832.921875,-0.12469303607940674,-3.2019927591085433
,12440,,3.67,1,311,10665,338.78112125000007,,,,,,,,,,,
492.91637420654297,12480,5.0,,,,,,0.7284762859344482,0.100536,0.2,3110,0.0003,28507.17071838379,-0.013833728532772515,0.19500000383704902,10932.84765625,0.10863989591598511,-3.1946255654096603
,12480,,3.59,1,312,10686,323.63139064,,,,,,,,,,,
612.0198059082031,12520,5.0,,,,,,0.7244037389755249,0.025438732,0.2,3120,0.0003,32000.278869628906,-0.030407644356164387,0.3400000065565109,21816.765625,-0.05710172653198242,-3.179100438952446
,12520,,3.56,1,313,10772,322.00403189,,,,,,,,,,,
68.38156127929688,12560,2.0,,,,,,0.721845269203186,0.016079506,0.2,3130,0.0003,36399.16215209961,-0.008068638106915388,0.1875000035390258,24764.216796875,0.07568788528442383,-3.1699071019887923
,12560,,3.58,1,314,10792,329.43814734000006,,,,,,,,,,,
669.6671371459961,12600,5.0,,,,,,0.7190111875534058,0.026142782,0.2,3140,0.0003,33141.20747070313,0.0023507549737405544,0.32000000644475224,18008.08984375,0.09030091762542725,-3.1582843124866486
,12600,,3.67,1,315,10823,338.31690052000005,,,,,,,,,,,
390.10587310791016,12640,5.0,,,,,,0.7207889556884766,0.038038027,0.2,3150,0.0003,26236.176879882812,-0.023246383663645242,0.2525000063702464,4350.98779296875,0.039795100688934326,-3.154611599445343
,12640,,3.64,1,316,10947,329.74659349,,,,,,,,,,,
324.842586517334,12680,4.0,,,,,,0.7208050489425659,0.037731517,0.2,3160,0.0003,31951.036279296874,0.024771216387161975,0.3125000072643161,19704.314453125,0.049896180629730225,-3.159137961268425
,12680,,3.61,1,317,10972,322.92337198999996,,,,,,,,,,,
479.6711959838867,12720,5.0,,,,,,0.7229363322257996,0.008232055,0.2,3170,0.0003,28802.511125183104,-0.0033606020061415663,0.2125000037252903,9830.4931640625,0.12375199794769287,-3.1607001930475236
,12720,,3.56,1,318,10993,319.60674989,,,,,,,,,,,
293.0639953613281,12760,3.0,,,,,,0.7161909341812134,0.9346005,0.2,3180,0.0003,34964.89474182129,0.14895056003348145,0.7500000074505806,12379.2587890625,0.05332458019256592,-3.1515388786792755
,12760,,3.45,1,319,11020,302.6835808899999,,,,,,,,,,,
438.4851379394531,12800,4.0,,,,,,0.713672399520874,0.0058033764,0.2,3190,0.0003,37354.74030761719,-0.007764000830939044,0.10250000189989805,11041.4677734375,0.014297187328338623,-3.135642635822296
,12800,,3.31,1,320,11050,284.82617637999994,,,,,,,,,,,
-5.0,12840,1.0,,,,,,0.7120668292045593,0.016601782,0.2,3200,0.0003,22637.91174926758,-0.038266353558465194,0.32500000651925803,16628.462890625,0.03535008430480957,-3.1285758167505264
,12840,,3.11,1,321,11074,260.0981657,,,,,,,,,,,
725.4974899291992,12880,5.0,,,,,,0.7109701037406921,0.016595177,0.2,3210,0.0003,40214.608697509764,-0.019126436174847182,0.22500000409781934,21715.9453125,-0.07028114795684814,-3.1231746166944503
,12880,,2.85,1,322,11102,228.55831987000002,,,,,,,,,,,
495.63626289367676,12920,5.0,,,,,,0.7100474834442139,0.06140413,0.2,3220,0.0003,29019.020669555663,-0.01672768394979358,0.4425000105053186,2205.5810546875,0.007930576801300049,-3.1191824048757555
,12920,,2.92,1,323,11123,238.16498287,,,,,,,,,,,
432.34432220458984,12960,5.0,,,,,,0.7100903987884521,0.012043191,0.2,3230,0.0003,42771.59663391113,-0.000394360721311382,0.1875000035390258,24148.6640625,0.06930923461914062,-3.1165783762931825
,12960,,2.94,1,324,11143,243.34983606999998,,,,,,,,,,,
275.48915100097656,13000,3.0,,,,,,0.7091519236564636,0.005368522,0.2,3240,0.0003,31761.41734008789,-0.008136425312404749,0.19250000417232513,13121.107421875,0.09478634595870972,-3.1137789845466615
,13000,,3.02,1,325,11162,262.91830186000004,,,,,,,,,,,
128.90695190429688,13040,2.0,,,,,,0.709326446056366,0.025586614,0.2,3250,0.0003,38896.42442016602,-0.02459861508832546,0.21750000454485416,16657.3046875,0.12264406681060791,-3.1109297066926955
,13040,,3.04,1,326,11182,272.5875936300001,,,,,,,,,,,
217.60063934326172,13080,4.0,,,,,,0.7083598375320435,0.010485515,0.2,3260,0.0003,48662.91421508789,-0.006044202118355313,0.3775000084191561,21682.34375,-0.12304151058197021,-3.109798249602318
,13080,,3.1,1,327,11205,282.74028041,,,,,,,,,,,
733.1298370361328,13120,5.0,,,,,,0.7084499597549438,0.12227483,0.2,3270,0.0003,36520.35353088379,0.012940367096889532,0.5375000121071934,13144.25390625,-0.05897557735443115,-3.1091319173574448
,13120,,3.29,1,328,11222,314.37771749,,,,,,,,,,,
649.0835571289062,13160,5.0,,,,,,0.7068681120872498,0.036315784,0.2,3280,0.0003,38209.39315185547,-0.008843838339453214,0.1200000025331974,21566.623046875,0.18835175037384033,-3.1068922221660613
,13160,,3.37,1,329,11239,324.39170930000006,,,,,,,,,,,
453.8818817138672,13200,5.0,,,,,,0.7054637670516968,0.0043468713,0.2,3290,0.0003,36456.63804321289,0.0007522344247991031,0.08000000137835742,15671.845703125,0.1161963939666748,-3.1000804573297502
,13200,,3.59,1,330,11261,355.12959100000006,,,,,,,,,,,
92.90715789794922,13240,2.0,,,,,,0.7027795314788818,0.023386732,0.2,3300,0.0003,33812.887042236325,-0.030327470235060904,0.30500000696629287,6626.4814453125,0.051558077335357666,-3.0909511655569077
,13240,,3.54,1,331,11282,347.67766575,,,,,,,,,,,
612.0168380737305,13280,5.0,,,,,,0.7021839022636414,0.0062680603,0.2,3310,0.0003,43632.368487548825,-0.029131487847917015,0.11750000193715096,9362.57421875,-0.21921968460083008,-3.0834323316812515
,13280,,3.55,1,332,11301,354.4947347499999,,,,,,,,,,,
668.3447570800781,13320,5.0,,,,,,0.7026122808456421,0.0050920337,0.2,3320,0.0003,35597.74411621094,-0.0006728632375597954,0.13250000216066837,18514.421875,0.08591890335083008,-3.082462665438652
,13320,,3.56,1,333,11320,353.97172502,,,,,,,,,,,
644.2975311279297,13360,5.0,,,,,,0.7014235258102417,0.010443646,0.2,3330,0.0003,33653.81584777832,-0.0014405820277898051,0.15000000298023225,17627.978515625,0.03310716152191162,-3.080390080809593
,13360,,3.58,1,334,11339,355.68828677000005,,,,,,,,,,,
535.6080093383789,13400,5.0,,,,,,0.7008604407310486,0.03945235,0.2,3340,0.0003,45727.26213378906,-0.01757590750348754,0.5125000111758709,22264.65625,0.014116406440734863,-3.075075724720955
,13400,,3.67,1,335,11356,358.04061943,,,,,,,,,,,
253.82217407226562,13440,4.0,,,,,,0.7002842426300049,0.27572408,0.2,3350,0.0003,28876.45276489258,0.040119750571320764,0.7375000094994902,6922.353515625,0.08233022689819336,-3.0704306453466415
,13440,,3.73,1,336,11377,358.3110422099999,,,,,,,,,,,
269.68310546875,13480,3.0,,,,,,0.6997143626213074,0.020565638,0.2,3360,0.0003,32083.064053344726,-0.01927913045394236,0.26750000603497026,9303.7373046875,-0.0791621208190918,-3.069371575117111
,13480,,3.68,1,337,11401,337.15609841,,,,,,,,,,,
490.9957580566406,13520,5.0,,,,,,0.6975848078727722,0.059243917,0.2,3370,0.0003,19760.03500366211,0.0215584980964195,0.3950000090524554,2009.6619873046875,0.0860474705696106,-3.0639034122228623
,13520,,3.63,1,338,11423,323.65967829,,,,,,,,,,,
596.0643081665039,13560,5.0,,,,,,0.6960186958312988,0.7909491,0.2,3380,0.0003,20368.023999023437,0.006010130626382315,0.4100000062957406,9717.65625,0.10875135660171509,-3.056035253405571
,13560,,3.63,1,339,11446,323.60217318,,,,,,,,,,,
541.7029647827148,13600,5.0,,,,,,0.696764349937439,0.022847472,0.2,3390,0.0003,41582.85865478516,-0.008803985849226592,0.25250000450760124,22336.14453125,0.03728204965591431,-3.0550204306840896
,13600,,3.76,1,340,11466,344.8895472500001,,,,,,,,,,,
465.4770927429199,13640,5.0,,,,,,0.6966820955276489,0.013029695,0.2,3400,0.0003,39320.81622924805,-0.0008833564845553976,0.11750000193715096,20241.330078125,0.029222428798675537,-3.0570117056369783
,13640,,3.67,1,341,11491,327.54637119000006,,,,,,,,,,,
-5.0,13680,1.0,,,,,,0.6939916014671326,0.030173544,0.2,3410,0.0003,31501.873803710936,-0.025878758070275575,0.21250000465661287,24032.29296875,-0.29867517948150635,-3.05132474899292
,13680,,3.5,1,342,11509,296.26093349999996,,,,,,,,,,,
600.7666702270508,13720,5.0,,,,,,0.6924456357955933,0.04863487,0.2,3420,0.0003,26997.35155944824,-0.03133011545171029,0.49250001180917025,21202.20703125,0.10976588726043701,-3.040585884451866
,13720,,3.55,1,343,11524,295.49485031,,,,,,,,,,,
533.4923324584961,13760,5.0,,,,,,0.6903119087219238,0.018056054,0.2,3430,0.0003,23840.902716064455,-0.02001445648668323,0.17500000335276128,7604.33203125,0.1894802451133728,-3.0340431720018386
,13760,,3.57,1,344,11545,291.58135006,,,,,,,,,,,
571.2751159667969,13800,5.0,,,,,,0.6893414258956909,0.029975738,0.2,3440,0.0003,21317.561474609374,-0.03516284832483507,0.36000000722706316,5753.091796875,0.17016559839248657,-3.026855802536011
,13800,,3.65,1,345,11564,305.27561397,,,,,,,,,,,
529.068229675293,13840,5.0,,,,,,0.6887292265892029,0.0035732482,0.2,3450,0.0003,23492.74266357422,0.006535792030117537,0.2125000052154064,12783.1181640625,0.23295366764068604,-3.023410877585411
,13840,,3.76,1,346,11581,324.77269387000007,,,,,,,,,,,
577.1318283081055,13880,5.0,,,,,,0.6883590221405029,0.021939076,0.2,3460,0.0003,19418.078567504883,-0.041553193746949546,0.3475000072270632,9969.216796875,0.3011261820793152,-3.021151450276375
,13880,,3.83,1,347,11598,338.87367752,,,,,,,,,,,
396.2576599121094,13920,5.0,,,,,,0.6901743412017822,0.014795527,0.2,3470,0.0003,24460.861376953126,-0.0030681631951301803,0.16500000283122063,6798.7958984375,0.1313467025756836,-3.0220012336969377
,13920,,3.86,1,348,11687,351.80783543999996,,,,,,,,,,,
352.361572265625,13960,5.0,,,,,,0.6904605627059937,0.014513683,0.2,3480,0.0003,33277.055187988284,0.00016933152561250387,0.31250000689178703,19533.7890625,0.11103129386901855,-3.0248006105422975
,13960,,3.91,1,349,11707,342.76213530000007,,,,,,,,,,,
516.364631652832,14000,5.0,,,,,,0.6892009973526001,0.023932656,0.2,3490,0.0003,17697.58016624451,0.0022729729436105073,0.3675000086426735,7076.9482421875,0.1388201117515564,-3.0222447007894515
,14000,,3.95,1,350,11724,341.38203329,,,,,,,,,,,
465.2169189453125,14040,5.0,,,,,,0.6893706321716309,0.045251828,0.2,3500,0.0003,15939.872064208985,-0.01977544214940281,0.28500000610947607,7909.9951171875,0.25355660915374756,-3.0181954234838484
,14040,,4.06,1,351,11742,356.3233990300001,,,,,,,,,,,
731.0735397338867,14080,5.0,,,,,,0.6886434555053711,0.025935538,0.2,3510,0.0003,29624.255456542967,-0.005856079838122241,0.3825000083073974,18830.40625,0.11899304389953613,-3.017202526330948
,14080,,4.07,1,352,11763,361.82350059000004,,,,,,,,,,,
655.7129592895508,14120,5.0,,,,,,0.6899616718292236,0.016250826,0.2,3520,0.0003,40027.12836303711,0.002269668344524689,0.22500000409781934,20350.44921875,-0.027121782302856445,-3.0228559494018556
,14120,,4.2,1,353,11781,380.51073369000005,,,,,,,,,,,
459.8524627685547,14160,5.0,,,,,,0.6878994703292847,0.018228615,0.2,3530,0.0003,19303.644314575195,-0.02049402476433897,0.287500006519258,12401.6591796875,0.08350127935409546,-3.0189629793167114
,14160,,4.18,1,354,12120,382.77369279,,,,,,,,,,,
856.0440673828125,14200,5.0,,,,,,0.6880711317062378,0.01475107,0.2,3540,0.0003,28895.13819580078,-0.008621238360210559,0.14000000301748514,9061.1318359375,0.12358969449996948,-3.0184500336647035
,14200,,4.09,1,355,12140,376.52299080000006,,,,,,,,,,,
528.0038661956787,14240,5.0,,,,,,0.6864594221115112,0.04367233,0.2,3550,0.0003,30814.657745361328,-0.008627849542244803,0.20250000432133675,12216.26953125,0.04014986753463745,-3.017663359642029
,14240,,3.96,1,356,12163,363.2667535,,,,,,,,,,,
82.78939056396484,14280,2.0,,,,,,0.6861639022827148,0.021268083,0.2,3560,0.0003,31614.490979003906,-0.007112890079151835,0.17500000298023224,19119.359375,-0.011963248252868652,-3.0121908873319625
,14280,,3.93,1,357,12183,357.7835484000001,,,,,,,,,,,
232.3780689239502,14320,5.0,,,,,,0.6849846243858337,0.03005146,0.2,3570,0.0003,24735.693408203126,-0.03507633487643034,0.2525000059977174,4465.63525390625,-0.02298903465270996,-3.0097551465034487
,14320,,3.86,1,358,12203,347.46964194,,,,,,,,,,,
562.6627349853516,14360,5.0,,,,,,0.6836869716644287,0.043395743,0.2,3580,0.0003,32318.836544799804,0.024307790764796656,0.507500008866191,16243.587890625,0.04722028970718384,-3.0052636861801147
,14360,,3.81,1,359,12225,352.51012865999996,,,,,,,,,,,
458.2002983093262,14400,5.0,,,,,,0.683750569820404,0.011838339,0.2,3590,0.0003,31338.990270996095,-0.019390776422369527,0.29250000659376385,22741.615234375,0.12440353631973267,-3.000267294049263
,14400,,3.84,1,360,12246,355.76732674,,,,,,,,,,,
283.2371292114258,14440,5.0,,,,,,0.6822086572647095,0.011927314,0.2,3600,0.0003,19480.25568237305,-0.002577744280802108,0.11000000163912774,12367.11328125,0.24607598781585693,-2.998149225115776
,14440,,3.78,1,361,12267,345.65024453,,,,,,,,,,,
520.6336441040039,14480,5.0,,,,,,0.6791300177574158,0.014700507,0.2,3610,0.0003,28129.725311279297,-0.002567961778840977,0.25250000450760124,30295.318359375,0.017525970935821533,-2.9872221052646637
,14480,,3.85,1,362,12289,348.59717552,,,,,,,,,,,
516.6497039794922,14520,5.0,,,,,,0.6789079904556274,0.020851161,0.2,3620,0.0003,20488.144009399413,-0.02307306707953103,0.2375000048428774,17348.125,0.26156294345855713,-2.980745381116867
,14520,,3.92,1,363,12310,361.0913402400001,,,,,,,,,,,
376.6689872741699,14560,5.0,,,,,,0.6768063306808472,0.017973501,0.2,3630,0.0003,16924.214764404296,-0.0031873125063430095,0.14000000283122063,2873.68017578125,0.3171486258506775,-2.9767070174217225
,14560,,3.91,1,364,12346,357.5827361,,,,,,,,,,,
617.2187728881836,14600,5.0,,,,,,0.6744150519371033,0.023221241,0.2,3640,0.0003,21275.21669921875,-0.024858562333974987,0.16750000324100256,5956.32861328125,0.2182232141494751,-2.967085137963295
,14600,,3.93,1,365,12370,358.71765976,,,,,,,,,,,
206.1272735595703,14640,3.0,,,,,,0.6719760894775391,0.05915088,0.2,3650,0.0003,30775.578350830077,0.006051074652350508,0.5450000122189522,22942.814453125,0.12709158658981323,-2.9562188357114794
,14640,,3.79,1,366,12400,344.62623167,,,,,,,,,,,
-5.0,14680,1.0,,,,,,0.6693590879440308,0.024723098,0.2,3660,0.0003,40227.04176025391,-0.003568218770815301,0.16250000316649676,10435.3388671875,-0.03305661678314209,-2.9457860827445983
,14680,,3.77,1,367,12439,335.99415071999994,,,,,,,,,,,
546.6476898193359,14720,5.0,,,,,,0.6696141958236694,0.108372085,0.2,3670,0.0003,24242.916931152344,0.005462308314308761,0.3475000081583858,13032.0498046875,-0.01502227783203125,-2.9397478491067885
,14720,,3.87,1,368,12456,347.72465740000007,,,,,,,,,,,
681.9203567504883,14760,5.0,,,,,,0.6715519428253174,0.07849797,0.2,3680,0.0003,17202.432229614256,0.013363616043206994,0.5000000087544322,2215.959228515625,0.27524691820144653,-2.9445144683122635
,14760,,3.85,1,369,12479,344.34158757000006,,,,,,,,,,,
489.3537063598633,14800,5.0,,,,,,0.6725075244903564,0.044453938,0.2,3690,0.0003,31272.194598388673,-0.01622572231281083,0.2750000063329935,12810.3681640625,0.07714760303497314,-2.9502942889928816
,14800,,3.86,1,370,12501,345.16075063999995,,,,,,,,,,,
-5.0,14840,1.0,,,,,,0.6728722453117371,0.043520693,0.2,3700,0.0003,18857.660034179688,0.00037991637262166367,0.34750000704079864,10861.810546875,0.24247485399246216,-2.9517981201410293
,14840,,3.86,1,371,12517,342.25126626,,,,,,,,,,,
439.68749618530273,14880,5.0,,,,,,0.6742955446243286,0.029561572,0.2,3710,0.0003,21373.97504272461,-0.04040315864433068,0.43000000808387995,12626.6181640625,0.020497143268585205,-2.9575183421373366
,14880,,3.65,1,372,12543,310.86705935000003,,,,,,,,,,,
539.8687057495117,14920,5.0,,,,,,0.6738724708557129,0.039013997,0.2,3720,0.0003,28413.596154785155,-0.045205228191207425,0.37000000905245545,18775.392578125,-0.047962188720703125,-2.9594576746225356
,14920,,3.61,1,373,12567,300.71280830999996,,,,,,,,,,,
-5.0,14960,1.0,,,,,,0.6760143041610718,0.11855837,0.2,3730,0.0003,24478.01853027344,0.06096695250074844,0.6700000070035458,18159.056640625,0.023789644241333008,-2.9614793390035627
,14960,,3.61,1,374,12606,289.98117667,,,,,,,,,,,
276.6690788269043,15000,5.0,,,,,,0.6769129037857056,0.04912363,0.2,3740,0.0003,18588.595666503905,-0.023714080978243145,0.35500000808387994,4182.99658203125,0.06820082664489746,-2.968672177195549
,15000,,3.74,1,375,12808,289.35541795999995,,,,,,,,,,,
362.6218070983887,15040,5.0,,,,,,0.677193284034729,0.04203841,0.2,3750,0.0003,10033.812702560424,-0.049858384793333245,0.575000012665987,2735.25244140625,0.3213241696357727,-2.9687305808067324
,15040,,3.83,1,376,12826,296.88866755,,,,,,,,,,,
441.0074691772461,15080,5.0,,,,,,0.6775774955749512,0.003880535,0.2,3760,0.0003,17925.109344482422,0.0014099629031261384,0.09750000182539224,8554.7333984375,0.0373309850692749,-2.971829134225845
,15080,,4.0,1,377,12844,310.05100422,,,,,,,,,,,
396.2206497192383,15120,4.0,,,,,,0.6763805747032166,0.04339972,0.2,3770,0.0003,13995.159457397462,0.0026088815359980753,0.24500000569969416,5634.9619140625,0.26355427503585815,-2.968385848402977
,15120,,3.93,1,378,12885,300.15389579999993,,,,,,,,,,,
452.08484268188477,15160,5.0,,,,,,0.6755504608154297,0.09814707,0.2,3780,0.0003,29093.298904418945,0.006341147032799199,0.3350000070407987,13288.6005859375,-0.169256329536438,-2.960610994696617
,15160,,3.97,1,379,12931,304.37133435,,,,,,,,,,,
442.1500701904297,15200,5.0,,,,,,0.6738055944442749,0.022892745,0.2,3790,0.0003,32982.07643737793,-0.004874511780508328,0.20500000528991222,8956.44140625,-0.02109658718109131,-2.9567890226840974
,15200,,3.97,1,380,12955,304.95058003,,,,,,,,,,,
357.2900695800781,15240,5.0,,,,,,0.6720930933952332,0.0137786865,0.2,3800,0.0003,31661.35590209961,-0.02090210341579223,0.20750000458210707,16619.18359375,0.07778280973434448,-2.952094927430153
,15240,,3.96,1,381,12979,296.804706,,,,,,,,,,,
332.7852668762207,15280,5.0,,,,,,0.6714388132095337,0.0831354,0.2,3810,0.0003,29797.911254882812,0.007990405607852136,0.3000000067055225,11855.017578125,-0.12510180473327637,-2.9446004390716554
,15280,,4.12,1,382,12995,312.33254877999997,,,,,,,,,,,
181.3211212158203,15320,3.0,,,,,,0.6730427145957947,0.012561038,0.2,3820,0.0003,15851.642929077148,-0.006273877297644503,0.3075000062584877,5748.267578125,0.14689171314239502,-2.9471973329782486
,15320,,4.21,1,383,13013,326.46770498000006,,,,,,,,,,,
239.34985733032227,15360,5.0,,,,,,0.6727840304374695,0.048670568,0.2,3830,0.0003,24712.877783203126,-0.04347788718885568,0.3950000092387199,10216.27734375,-0.011585474014282227,-2.948931559920311
,15360,,4.26,1,384,13030,327.11020510000003,,,,,,,,,,,
406.2646369934082,15400,5.0,,,,,,0.6769728064537048,0.1254479,0.2,3840,0.0003,15240.1568939209,0.00848798581020671,0.2725000062957406,14087.9794921875,-0.03901851177215576,-2.953664231300354
,15400,,4.32,1,385,13052,338.82707637,,,,,,,,,,,
422.4649658203125,15440,5.0,,,,,,0.6776171922683716,0.025891928,0.2,3850,0.0003,25479.038488769533,-0.004382949554419613,0.16000000331550837,5989.78076171875,0.0521664023399353,-2.968300235271454
,15440,,4.27,1,386,13072,338.7361792699999,,,,,,,,,,,
754.1109161376953,15480,5.0,,,,,,0.6770178079605103,0.0154160075,0.2,3860,0.0003,18500.36795654297,-0.013031122663305727,0.13500000294297934,9983.0595703125,0.26893699169158936,-2.966040331125259
,15480,,4.29,1,387,13089,347.6692579,,,,,,,,,,,
222.39240646362305,15520,4.0,,,,,,0.6760691404342651,0.052815594,0.2,3870,0.0003,21953.709286499023,0.011993779808544791,0.22500000447034835,19263.0078125,0.10671842098236084,-2.962721073627472
,15520,,4.27,1,388,13124,349.57475514,,,,,,,,,,,
469.58477783203125,15560,5.0,,,,,,0.6731876134872437,0.055600442,0.2,3880,0.0003,22475.616241455078,-0.021897320871357807,0.48250000961124895,4766.7705078125,0.04936623573303223,-2.956343284249306
,15560,,4.27,1,389,13150,348.75908083999997,,,,,,,,,,,
538.4081344604492,15600,5.0,,,,,,0.6717194318771362,0.011341801,0.2,3890,0.0003,18478.769152832032,-0.0022676574208890356,0.28500000704079864,3479.168212890625,0.11406993865966797,-2.9443064272403716
,15600,,4.19,1,390,13173,336.27066290000005,,,,,,,,,,,
482.2498092651367,15640,5.0,,,,,,0.6719264388084412,0.038512528,0.2,3900,0.0003,35109.10809326172,-0.01256470919863204,0.1875000039115548,11993.80078125,-0.10160398483276367,-2.9406710267066956
,15640,,4.17,1,391,13192,340.19280338,,,,,,,,,,,
551.0158767700195,15680,5.0,,,,,,0.6724790334701538,0.036155738,0.2,3910,0.0003,26661.31068725586,-0.014494966050842795,0.3675000090152025,23735.63671875,0.06892925500869751,-2.9426937639713286
,15680,,4.22,1,392,13213,349.12444982,,,,,,,,,,,
320.8843421936035,15720,5.0,,,,,,0.673033595085144,0.02166636,0.2,3920,0.0003,26258.602569580078,-0.030078391335409814,0.38750000949949026,7605.330078125,0.13148438930511475,-2.9454454094171525
,15720,,4.12,1,393,13234,335.79589296,,,,,,,,,,,
359.147159576416,15760,5.0,,,,,,0.6728684306144714,0.06524867,0.2,3930,0.0003,19005.694219970705,-0.0123472267139914,0.21500000432133676,4170.15087890625,-0.02829301357269287,-2.9442628800868986
,15760,,4.18,1,394,13289,339.60690556000003,,,,,,,,,,,
387.4481430053711,15800,5.0,,,,,,0.6715102195739746,0.18596011,0.2,3940,0.0003,6540.0389205932615,0.06151878288394073,0.49250000827014445,2394.58837890625,0.3009493350982666,-2.937344589829445
,15800,,4.17,1,395,13307,336.98945948,,,,,,,,,,,
