time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,time/total_timesteps,rollout/ep_len_mean,train/critic_loss,train/n_updates,train/learning_rate,train/actor_loss
0,35.32628568,70438,9732,25593,3.17,736.9966125488281,25489,0.001,-5.1962690353393555
0,34.94849771,70496,9736,25608,3.18,603.3325805664062,25504,0.001,-7.253785490989685
0,33.23327824,70537,9740,25620,3.13,552.3810424804688,25515,0.001,-3.404683828353882
0,30.72135352,70574,9744,25631,3.08,795.6582641601562,25529,0.001,-9.349713325500488
0,31.260999430000005,70633,9748,25648,3.12,667.6829605102539,25543,0.001,-12.242419719696045
0,30.308992350000004,70691,9752,25661,3.12,970.3515625,25560,0.001,-9.403255701065063
0,28.95147492,70731,9756,25671,3.06,708.7010701497396,25570,0.001,-7.049018383026123
0,31.377013150000003,70806,9760,25688,3.12,611.1208060128348,25583,0.001,-11.68922487894694
0,31.3826887,70849,9764,25700,3.11,721.0027008056641,25596,0.001,-8.03549838066101
0,31.12702573,70908,9768,25714,3.12,708.2477823893229,25609,0.001,-6.94550085067749
0,30.86967157,70959,9772,25727,3.11,810.7908569335938,25625,0.001,-5.550820887088776
0,30.826122679999997,71014,9776,25741,3.11,605.3904037475586,25640,0.001,-9.483813762664795
0,31.392880720000004,71074,9780,25756,3.14,667.3262329101562,25652,0.001,-15.042217890421549
0,30.42203412,71109,9784,25767,3.11,929.99560546875,25665,0.001,-6.604162931442261
0,30.570973279999997,71167,9788,25785,3.15,541.9372406005859,25680,0.001,-12.918457984924316
0,30.024703560000003,71198,9792,25796,3.13,707.5145263671875,25693,0.001,-8.741545677185059
0,29.507907980000006,71249,9796,25812,3.11,698.3588562011719,25706,0.001,-11.032881736755371
0,29.420979779999996,71287,9800,25824,3.1,673.5804443359375,25721,0.001,-10.590419292449951
0,30.719261959999997,71332,9804,25838,3.14,760.2405822753906,25735,0.001,-13.150480270385742
0,33.13663658,71394,9808,25856,3.23,872.5292154947916,25752,0.001,-9.261892795562744
0,34.3116204,71426,9812,25867,3.28,648.2366943359375,25765,0.001,-3.147486925125122
0,34.13278531,71451,9816,25876,3.28,736.21826171875,25774,0.001,-11.004043579101562
0,33.330954569999996,71479,9820,25886,3.27,843.2080078125,25783,0.001,-16.669937133789062
0,33.6088347,71522,9824,25900,3.3,715.4306640625,25795,0.001,-10.075540542602539
0,32.73508163,71557,9828,25912,3.3,581.3035685221354,25809,0.001,-15.395438194274902
0,33.408139670000004,71597,9832,25925,3.32,886.7231750488281,25821,0.001,-5.686391592025757
0,32.32507638,71919,9836,25933,3.25,666.0953735351562,25832,0.001,-9.757936288913092
0,31.083491709999997,71941,9840,25940,3.2,817.3685099283854,25838,0.001,-3.8480244874954224
0,31.58756442,72001,9844,25955,3.24,721.9236526489258,25850,0.001,-8.07236361503601
0,30.78611728,72067,9848,25970,3.22,536.5966644287109,25867,0.001,-3.69214928150177
0,30.610229280000002,72100,9852,25979,3.18,473.5631612141927,25877,0.001,-12.957524299621582
0,31.931904790000004,72146,9856,25993,3.22,626.7946929931641,25888,0.001,-0.5677533596754074
0,30.05329443,72183,9860,26005,3.17,686.8411051432291,25904,0.001,-10.640437602996826
0,31.953690579999996,72250,9864,26024,3.24,575.8707153320313,25919,0.001,-5.4919352531433105
0,32.13717453,72302,9868,26039,3.25,758.534716796875,25936,0.001,-0.7445891350507736
0,32.74882481,72351,9872,26054,3.27,623.7967529296875,25949,0.001,-7.643928050994873
0,32.25556537000001,72384,9876,26065,3.24,799.9212646484375,25961,0.001,-11.779954433441162
0,32.3872051,72440,9880,26081,3.25,629.486962890625,25977,0.001,-4.949254035949707
0,32.5431265,72480,9884,26093,3.26,727.2193196614584,25989,0.001,-13.854621887207031
0,31.911587559999997,72528,9888,26106,3.21,698.4095001220703,26003,0.001,-4.092494189739227
0,34.41245268,72588,9892,26124,3.28,667.064111328125,26020,0.001,-4.070548335711162
0,33.483539719999996,72617,9896,26134,3.22,547.8094360351563,26033,0.001,-3.95627661049366
0,34.099446820000004,72672,9900,26151,3.27,655.585888671875,26047,0.001,-2.8821322917938232
0,34.57795994,72721,9904,26167,3.29,784.630126953125,26062,0.001,-10.776758193969727
0,34.038738480000006,72872,9908,26185,3.29,594.301171875,26080,0.001,-9.030538400014242
0,33.9047567,72911,9912,26197,3.3,485.1952209472656,26093,0.001,-11.200274467468262
0,36.053569259999996,72973,9916,26214,3.38,729.3295135498047,26110,0.001,-8.148688554763794
0,35.79356208,73001,9920,26223,3.37,558.4303588867188,26120,0.001,-6.111287593841553
0,36.591289780000004,73062,9924,26239,3.39,891.5329182942709,26135,0.001,-13.337004661560059
0,36.9868102,73118,9928,26251,3.39,444.12452697753906,26149,0.001,-9.931694984436035
0,37.69598581,73170,9932,26265,3.4,657.009765625,26160,0.001,-13.994974613189697
0,39.51288165,73233,9936,26281,3.48,497.40887451171875,26178,0.001,-10.793007214864096
0,39.70685099,73256,9940,26288,3.48,729.451171875,26186,0.001,-8.998332977294922
0,39.721535880000005,73303,9944,26301,3.46,579.3958801269531,26199,0.001,-4.703646540641785
0,39.39070006,73340,9948,26312,3.42,594.727294921875,26210,0.001,-13.431035995483398
0,39.85025271,73393,9952,26327,3.48,545.345654296875,26224,0.001,-4.309036175409953
0,38.707772639999995,73430,9956,26338,3.45,598.0150553385416,26237,0.001,-5.18562126159668
0,39.33483163,73474,9960,26350,3.45,575.4386138916016,26246,0.001,-16.3431453704834
0,38.26205143999999,73522,9964,26364,3.4,554.1817220052084,26261,0.001,-3.448383331298828
0,38.149287570000006,73557,9968,26376,3.37,623.7716186523437,26272,0.001,-7.262547492980957
0,37.219829440000005,73589,9972,26388,3.34,790.7203369140625,26284,0.001,-15.588751792907715
0,36.28615715,73609,9976,26396,3.31,486.7163391113281,26295,0.001,-5.498002052307129
0,36.26487222,73650,9980,26410,3.29,499.26599884033203,26308,0.001,-5.711457967758179
0,36.712417300000006,73696,9984,26425,3.32,691.2010803222656,26320,0.001,-5.257564067840576
0,35.97545839,73717,9988,26433,3.27,726.7017822265625,26331,0.001,3.1152584552764893
0,35.61292049000001,74010,9992,26452,3.28,566.6604461669922,26348,0.001,-10.4490065574646
0,35.388161960000005,74029,9996,26465,3.31,555.5335388183594,26360,0.001,-8.31212329864502
0,34.79433555,74049,10000,26478,3.27,535.7313613891602,26375,0.001,-10.794604301452637
0,33.52173268,74065,10004,26489,3.22,929.4259033203125,26386,0.001,-5.108537673950195
0,31.945605869999998,74083,10008,26501,3.16,572.4493713378906,26398,0.001,-7.245497226715088
0,32.41669336,74098,10012,26512,3.15,655.4073791503906,26410,0.001,-8.0269881884257
0,31.01274509,74114,10016,26523,3.09,732.5213928222656,26420,0.001,-9.576130867004395
0,31.872959860000005,74133,10020,26536,3.13,820.1666564941406,26432,0.001,3.3120757341384888
0,30.738616810000003,74144,10024,26545,3.06,760.3686218261719,26444,0.001,-6.378129482269287
0,30.542893930000005,74158,10028,26555,3.04,694.9120025634766,26451,0.001,-0.2900383472442627
0,29.97412792,74177,10032,26568,3.03,679.48046875,26464,0.001,-9.505118370056152
0,27.463928300000003,74184,10036,26575,2.94,708.3775024414062,26474,0.001,-0.48365187644958496
0,28.815782570000007,74206,10040,26589,3.01,572.8352966308594,26486,0.001,-5.288635730743408
0,29.153544139999997,74229,10044,26604,3.03,548.6935363769531,26501,0.001,-9.18122911453247
0,30.454006170000003,74252,10048,26619,3.07,634.651252746582,26516,0.001,-6.950514554977417
0,30.91509614,74277,10052,26635,3.08,671.8025817871094,26531,0.001,-2.521350920200348
0,31.262159360000002,74291,10056,26645,3.07,695.0686340332031,26544,0.001,-9.878629207611084
0,30.608134970000005,74306,10060,26656,3.06,701.9318237304688,26553,0.001,-10.785384178161621
0,30.161322290000008,74323,10064,26668,3.04,600.3116912841797,26565,0.001,-6.873198747634888
0,29.857848259999997,74350,10068,26684,3.08,613.2960739135742,26581,0.001,-6.971609592437744
0,29.463427239999998,74368,10072,26696,3.08,836.591552734375,26591,0.001,-1.3138012290000916
0,32.14824196000001,74499,10076,26714,3.18,745.5059661865234,26609,0.001,-4.554435834288597
0,31.03625701,74522,10080,26726,3.16,640.6648681640625,26625,0.001,-4.6468658447265625
0,30.29652229,74535,10084,26735,3.1,696.3219197591146,26633,0.001,-12.133147239685059
0,30.896600579999998,74557,10088,26747,3.14,673.611083984375,26642,0.001,-7.438702344894409
0,29.78882469,74582,10092,26761,3.09,579.6251525878906,26658,0.001,-4.674516916275024
0,29.538901050000003,74598,10096,26771,3.06,610.7331665039062,26670,0.001,-6.299758275349935
0,28.542173599999998,74619,10100,26783,3.05,526.0781097412109,26682,0.001,-7.694443702697754
0,28.80794438,74641,10104,26795,3.06,367.8269348144531,26691,0.001,-6.066339015960693
0,29.520181719999997,74670,10108,26809,3.08,763.8961181640625,26706,0.001,-6.801948070526123
0,28.806600949999993,74687,10112,26819,3.07,690.9537353515625,26717,0.001,-5.617754936218262
0,28.60690118,74710,10116,26831,3.08,643.8813934326172,26729,0.001,-9.157276153564453
0,29.08233239,74740,10120,26845,3.09,580.8949584960938,26742,0.001,-12.406375885009766
0,28.82745182,74762,10124,26856,3.11,626.2749226888021,26755,0.001,-9.65164852142334
0,28.784767400000007,74787,10128,26868,3.13,756.8921813964844,26766,0.001,-5.0555620193481445
0,29.677223760000008,74813,10132,26882,3.14,869.033935546875,26779,0.001,-4.97395839728415
0,31.830436900000006,74843,10136,26898,3.23,783.6962890625,26794,0.001,-6.604675769805908
0,31.054950389999995,74855,10140,26907,3.18,563.9383544921875,26804,0.001,-1.491125464439392
0,29.93812949,74877,10144,26919,3.15,595.6943817138672,26817,0.001,-9.433794975280762
0,30.490990050000004,74911,10148,26935,3.16,627.2841796875,26831,0.001,-4.144026279449463
0,29.264087080000003,74927,10152,26944,3.09,874.3294677734375,26842,0.001,-1.2792294025421143
0,28.79362036,74941,10156,26953,3.08,665.7639770507812,26852,0.001,-6.834748268127441
0,29.454279519999996,74964,10160,26966,3.1,615.0981292724609,26863,0.001,0.5754605419933796
0,30.01332993,74994,10164,26983,3.15,648.2350952148438,26878,0.001,-13.848614056905111
0,29.980801200000002,75012,10168,26995,3.11,746.5593465169271,26893,0.001,-10.293312072753906
0,30.08672498,75028,10172,27006,3.1,980.8866577148438,26903,0.001,-2.136503537495931
0,28.11538237,75044,10176,27017,3.03,781.7332763671875,26914,0.001,-8.195816040039062
0,29.37754891,75065,10180,27030,3.04,558.7222086588541,26928,0.001,-11.923110961914062
0,29.48960774,75079,10184,27039,3.04,862.196044921875,26935,0.001,-4.833413004875183
0,30.25491694,75118,10188,27055,3.08,783.3601379394531,26951,0.001,-2.797705441713333
0,30.262051260000003,75143,10192,27068,3.07,345.04498291015625,26965,0.001,-7.966832876205444
0,31.502404520000006,75166,10196,27081,3.1,942.0871175130209,26978,0.001,-9.787385940551758
0,31.820443230000002,75187,10200,27093,3.1,679.3036956787109,26989,0.001,4.218358635902405
0,33.04261488,75215,10204,27107,3.12,624.7032470703125,27002,0.001,-3.105605661869049
0,33.54344269,75243,10208,27121,3.12,621.0365905761719,27019,0.001,-9.440688848495483
0,35.481009140000005,75282,10212,27138,3.19,571.3075927734375,27034,0.001,-10.531180063883463
0,35.982253390000004,75306,10216,27150,3.19,551.4492111206055,27047,0.001,-5.930525422096252
0,34.72751875,75320,10220,27159,3.14,693.4632568359375,27058,0.001,-8.29027271270752
0,35.2665583,75346,10224,27173,3.17,633.7691040039062,27069,0.001,-10.147059440612793
0,35.76532874,75360,10228,27182,3.14,656.3712005615234,27079,0.001,-6.584988355636597
0,35.38243258,75383,10232,27195,3.13,659.5074157714844,27092,0.001,-4.027928683906794
0,34.02825366,75397,10236,27204,3.06,576.8863932291666,27102,0.001,-14.949970245361328
0,33.900687330000004,75409,10240,27212,3.05,570.6837768554688,27111,0.001,-4.365643501281738
0,33.10212254,75417,10244,27218,2.99,626.9346923828125,27115,0.001,-13.037744522094727
0,30.586198720000002,75434,10248,27228,2.93,730.9116617838541,27127,0.001,-2.539421796798706
0,30.81736223,75452,10252,27239,2.95,1044.7598876953125,27137,0.001,-7.373562812805176
0,32.51497535000001,75480,10256,27254,3.01,702.6147613525391,27149,0.001,-7.939847230911255
0,31.342956190000006,75505,10260,27267,3.01,591.7977396647135,27163,0.001,-10.349258422851562
0,31.283039789999997,75526,10264,27280,2.97,794.3746134440104,27177,0.001,-9.594881057739258
0,31.515251709999998,75548,10268,27294,2.99,621.4078369140625,27191,0.001,-7.440207004547119
0,31.32711107,75569,10272,27307,3.01,663.263427734375,27201,0.001,-6.519024848937988
0,31.94135252,75591,10276,27320,3.03,690.476806640625,27216,0.001,-11.377890586853027
0,30.325195889999996,75605,10280,27330,3.0,548.6432647705078,27229,0.001,-4.267075538635254
0,30.08444011,75616,10284,27339,3.0,641.02197265625,27235,0.001,-2.054600954055786
0,28.288870349999996,75624,10288,27346,2.91,565.1545104980469,27244,0.001,-7.788902282714844
0,28.363994110000004,75646,10292,27360,2.92,730.9769973754883,27256,0.001,-5.186948239803314
0,28.462882869999998,75667,10296,27374,2.93,723.7649536132812,27270,0.001,-3.393280655145645
0,28.63286407,75684,10300,27385,2.92,590.6361083984375,27284,0.001,-3.2805027961730957
0,27.982239860000004,75706,10304,27399,2.92,682.1915588378906,27294,0.001,-9.69304084777832
0,27.304328570000003,75724,10308,27411,2.9,731.4055633544922,27307,0.001,-9.557902812957764
0,25.710290660000005,75742,10312,27423,2.85,699.2114562988281,27319,0.001,-2.2034459710121155
0,26.29201358,75768,10316,27439,2.89,579.0039672851562,27334,0.001,-0.6728359460830688
0,27.830714489999995,75792,10320,27454,2.95,928.6991760253907,27349,0.001,-10.259190559387207
0,27.892592480000005,75810,10324,27466,2.93,762.20556640625,27365,0.001,-14.105496406555176
0,27.29091569,75825,10328,27477,2.95,1040.2511291503906,27376,0.001,-6.156700134277344
0,26.29162336,75839,10332,27487,2.92,868.2736694335938,27385,0.001,-9.23332142829895
0,26.481053160000002,75858,10336,27499,2.95,642.2512573242187,27395,0.001,-10.900981426239014
0,27.066863030000004,75875,10340,27510,2.98,685.6607971191406,27406,0.001,-12.845449924468994
0,27.786346,75886,10344,27519,3.01,358.45843505859375,27417,0.001,-5.236184597015381
0,30.635800800000005,75919,10348,27537,3.09,638.8650817871094,27431,0.001,-9.991943359375
0,31.14378415,75947,10352,27553,3.14,699.3483276367188,27450,0.001,-10.689526081085205
0,30.70724515,75972,10356,27566,3.12,534.6994323730469,27461,0.001,-7.285845994949341
0,31.49956286,76075,10360,27582,3.15,749.741455078125,27480,0.001,-5.657017529010773
0,31.01630274,76088,10364,27591,3.11,882.6163635253906,27489,0.001,-14.069243431091309
0,31.86690943,76121,10368,27607,3.13,742.0147298177084,27504,0.001,-10.00390338897705
0,32.139077580000006,76146,10372,27620,3.13,838.6171264648438,27517,0.001,-1.5097512006759644
0,31.55134015,76245,10376,27632,3.12,662.3420104980469,27528,0.001,-8.351201057434082
0,31.13500188,76258,10380,27640,3.1,591.47802734375,27538,0.001,0.7922584414482117
0,30.356602009999996,76271,10384,27648,3.09,714.4937438964844,27545,0.001,-15.7464017868042
0,32.75958241,76313,10388,27665,3.19,708.8391723632812,27561,0.001,-9.139991760253906
0,32.15502711,76426,10392,27679,3.19,735.6507161458334,27575,0.001,-13.086776733398438
0,32.47080357,76461,10396,27693,3.19,790.7302042643229,27590,0.001,-12.113831043243408
0,32.69044512,76492,10400,27707,3.22,663.0354766845703,27604,0.001,-4.654367566108704
0,32.48016886,76524,10404,27723,3.24,681.540380859375,27621,0.001,-8.978667259216309
0,31.31948757,76533,10408,27729,3.18,757.8397216796875,27626,0.001,-10.438801765441895
0,32.20146461000001,76564,10412,27744,3.21,567.3647054036459,27642,0.001,-1.9524350613355637
0,31.323955890000008,76585,10416,27755,3.16,798.7478942871094,27652,0.001,-13.505953788757324
0,30.90390306,76678,10420,27768,3.14,612.3793436686198,27664,0.001,-9.437702894210815
0,31.39793714,76703,10424,27782,3.16,670.2811279296875,27679,0.001,-6.691628932952881
0,31.738545950000002,76736,10428,27798,3.21,636.668505859375,27694,0.001,-3.9786483446756997
0,33.38551717,76759,10432,27813,3.26,636.596425374349,27708,0.001,-5.60649847984314
0,34.455826019999996,76778,10436,27826,3.27,795.9287414550781,27723,0.001,2.7688181400299072
0,34.40257242,76795,10440,27837,3.27,627.5321350097656,27732,0.001,-9.189000129699707
0,34.55562257,76813,10444,27849,3.3,824.398063659668,27747,0.001,-10.619744777679443
0,32.616737490000006,76836,10448,27864,3.27,799.0313568115234,27758,0.001,-7.09648323059082
0,31.861604900000003,76849,10452,27874,3.21,793.8833465576172,27773,0.001,-8.598902940750122
0,34.13055137,76879,10456,27893,3.27,635.8058369954427,27787,0.001,-5.559731483459473
0,34.14409606000001,76894,10460,27904,3.22,766.9342447916666,27802,0.001,-0.507745623588562
0,34.51719118,76916,10464,27918,3.27,931.4759826660156,27814,0.001,-14.177286624908447
0,35.687663060000006,76950,10468,27938,3.31,706.799365234375,27834,0.001,-10.359228928883871
0,36.66893802,76973,10472,27952,3.32,1404.7774861653645,27851,0.001,-8.427131493886312
0,37.45880654,77000,10476,27967,3.35,734.54296875,27863,0.001,-8.15158478418986
0,37.496144519999994,77010,10480,27975,3.35,649.8143920898438,27874,0.001,-16.417329788208008
0,39.08063953,77034,10484,27988,3.4,613.4279378255209,27885,0.001,-15.262036323547363
0,39.1535241,77061,10488,28003,3.38,1482.198974609375,27897,0.001,-9.681566715240479
0,40.779863070000005,77102,10492,28023,3.44,679.6559753417969,27917,0.001,-7.625572919845581
0,39.60304596,77128,10496,28038,3.45,752.6284790039062,27934,0.001,-7.131407022476196
0,40.2934392,77162,10500,28054,3.47,747.9124267578125,27950,0.001,-6.485790888468425
0,40.11010855,77182,10504,28065,3.42,666.4394124348959,27962,0.001,-16.906912803649902
0,40.42930720000001,77200,10508,28075,3.46,617.4031982421875,27971,0.001,-13.990790367126465
0,41.03808559,77235,10512,28092,3.48,603.1333923339844,27991,0.001,-8.95942242940267
0,40.731612909999996,77258,10516,28105,3.5,639.5305989583334,28002,0.001,-7.969936370849609
0,40.777645330000006,77280,10520,28118,3.5,1132.876444498698,28013,0.001,-15.138015747070312
0,41.87599907999999,77316,10524,28137,3.55,770.81748046875,28031,0.001,-9.262271404266357
0,42.05093228,77407,10528,28149,3.51,582.3115641276041,28046,0.001,-18.405335426330566
0,40.894808600000005,77427,10532,28160,3.47,841.7864685058594,28057,0.001,-4.433845400810242
0,39.24032521,77440,10536,28169,3.43,684.4982604980469,28066,0.001,-16.136611938476562
0,39.53560782,77460,10540,28180,3.43,724.9393920898438,28075,0.001,-4.134603023529053
0,40.36486391,77482,10544,28192,3.43,765.7422943115234,28089,0.001,-12.523342609405518
0,40.73636957000001,77511,10548,28206,3.42,876.3743041992187,28103,0.001,-12.917175769805908
0,40.829659649999996,77533,10552,28218,3.44,756.3441772460938,28114,0.001,-15.155365467071533
0,37.40442358,77548,10556,28227,3.34,723.9417724609375,28124,0.001,-13.12283992767334
0,38.123498729999994,77576,10560,28242,3.38,685.6608683268229,28139,0.001,-8.536070823669434
0,37.983345029999995,77604,10564,28256,3.38,560.4428100585938,28153,0.001,-9.145158608754477
0,35.52482178,77629,10568,28270,3.32,633.7723999023438,28165,0.001,-9.271245002746582
0,34.14925487,77648,10572,28282,3.3,734.8390197753906,28179,0.001,-10.443567276000977
0,33.06793745,77665,10576,28293,3.26,402.50347900390625,28191,0.001,-8.012995719909668
0,35.77579054,77694,10580,28309,3.34,861.1448059082031,28204,0.001,-12.02592134475708
0,35.67467883,77717,10584,28325,3.37,1785.2237141927083,28220,0.001,-10.142646312713623
0,33.87450851,77734,10588,28337,3.34,884.4014892578125,28232,0.001,-9.419505596160889
0,33.55182769,77756,10592,28352,3.29,972.5301106770834,28247,0.001,-4.427755832672119
0,34.000138789999994,77777,10596,28367,3.29,2418.6520233154297,28264,0.001,-8.622511386871338
0,32.23217657,77789,10600,28377,3.23,740.8375854492188,28274,0.001,-6.115749835968018
0,31.417967909999994,77803,10604,28388,3.23,1177.0059814453125,28284,0.001,-19.722217559814453
0,32.38085944,77821,10608,28401,3.26,652.6868082682291,28297,0.001,-10.808916727701822
0,31.690808909999998,77840,10612,28415,3.23,699.5273056030273,28313,0.001,-10.216360092163086
0,33.950362569999996,77865,10616,28432,3.27,515.0499755859375,28328,0.001,-8.944465160369873
0,34.386193819999995,77887,10620,28448,3.3,927.1112874348959,28342,0.001,-5.55343222618103
0,34.011626539999995,77914,10624,28466,3.29,725.9630249023437,28359,0.001,-13.134382247924805
0,34.5575619,77929,10628,28478,3.29,797.0732116699219,28375,0.001,-11.83037281036377
0,35.62051719,77956,10632,28496,3.36,769.3375091552734,28391,0.001,-13.985734462738037
0,37.736806200000004,77983,10636,28513,3.44,729.7256088256836,28408,0.001,-10.73753309249878
0,38.24615334,78009,10640,28530,3.5,658.1491902669271,28424,0.001,-12.548896153767904
0,37.66613475,78031,10644,28544,3.52,1012.1260009765625,28441,0.001,-10.033016681671143
0,37.3994954,78052,10648,28558,3.52,649.2853546142578,28453,0.001,-7.968680143356323
0,38.292181500000005,78076,10652,28574,3.56,679.834228515625,28469,0.001,-12.479296684265137
0,39.63615592,78098,10656,28588,3.61,546.5979309082031,28483,0.001,-8.221779346466064
0,39.23689831,78121,10660,28602,3.6,925.5604756673177,28499,0.001,-12.551793098449707
0,39.09504989,78136,10664,28613,3.57,865.9856567382812,28512,0.001,-20.73246955871582
0,39.710423920000004,78152,10668,28625,3.55,545.5081787109375,28522,0.001,-8.931594371795654
0,40.95069956,78175,10672,28640,3.58,694.1917724609375,28536,0.001,-13.945991516113281
0,42.286243809999995,78197,10676,28655,3.62,606.0093536376953,28551,0.001,-9.760988235473633
0,39.91487803,78206,10680,28663,3.54,778.8441467285156,28560,0.001,-7.8573455810546875
0,41.620691619999995,78296,10684,28681,3.56,800.01416015625,28578,0.001,-8.637824376424154
0,43.09939451,78317,10688,28695,3.58,613.6123657226562,28591,0.001,-3.995098829269409
0,41.672916830000005,78333,10692,28707,3.55,761.4679565429688,28603,0.001,-4.855129241943359
0,42.10034342,78350,10696,28720,3.53,1069.7266845703125,28616,0.001,-8.236910820007324
0,43.31187632999999,78370,10700,28734,3.57,765.4241943359375,28631,0.001,-12.22659683227539
0,43.682137440000005,78382,10704,28743,3.55,850.9875183105469,28641,0.001,-5.261061668395996
0,43.80078746000001,78399,10708,28756,3.55,762.6847534179688,28652,0.001,-13.824919700622559
0,44.20360522,78423,10712,28771,3.56,873.0785888671875,28670,0.001,-7.5580973625183105
0,41.80218635,78439,10716,28783,3.51,606.1589965820312,28682,0.001,-12.021442890167236
0,41.45720732999999,78512,10720,28795,3.47,535.1263427734375,28693,0.001,-10.834702014923096
0,40.50292167,78530,10724,28807,3.41,688.247314453125,28702,0.001,-9.355190992355347
0,40.709206630000004,78549,10728,28820,3.42,594.6457672119141,28719,0.001,-8.252095699310303
0,39.88277272,78568,10732,28834,3.38,621.2813415527344,28732,0.001,-17.203338623046875
0,39.167994709999995,78640,10736,28847,3.34,622.4211629231771,28743,0.001,-11.433445930480957
0,39.50175394,78659,10740,28861,3.31,763.4087524414062,28758,0.001,-10.567710399627686
0,39.793898490000004,78677,10744,28874,3.3,679.3562774658203,28771,0.001,-5.147828817367554
0,40.607196519999995,78700,10748,28890,3.32,585.4844207763672,28786,0.001,-9.648577213287354
0,40.50469136,78720,10752,28904,3.3,718.3262176513672,28800,0.001,-8.956035614013672
0,39.99053896,78734,10756,28915,3.27,691.6290893554688,28810,0.001,-15.951022148132324
0,40.38646029,78759,10760,28932,3.3,739.5755386352539,28828,0.001,-16.533795833587646
0,40.22723954,78779,10764,28946,3.33,795.1764526367188,28840,0.001,-9.9422607421875
0,42.36778946999999,78806,10768,28964,3.39,668.4179321289063,28859,0.001,-16.453247547149658
0,41.74734514,78819,10772,28975,3.35,533.330810546875,28871,0.001,-10.478922843933105
0,40.308648209999994,78836,10776,28987,3.32,664.4390716552734,28882,0.001,-14.795945644378662
0,-27.12630044,78869,10780,29007,3.44,799.6300862630209,28902,0.001,-10.303554852803549
0,-28.728382799999984,78889,10784,29021,3.4,4460.6312255859375,28919,0.001,38.505842208862305
0,-29.20064138999999,78902,10788,29032,3.37,2653.764404296875,28927,0.001,22.445161819458008
0,-29.262338499999995,78917,10792,29043,3.36,1721.3995361328125,28940,0.001,-21.749393463134766
0,-29.88500575,78931,10796,29054,3.34,1574.605712890625,28953,0.001,-22.096464157104492
0,-29.10221170999999,78956,10800,29071,3.37,932.6255035400391,28965,0.001,-11.372632026672363
0,-28.12809296,78979,10804,29086,3.43,1266.5595296223958,28982,0.001,-7.48310661315918
0,-28.185782920000005,78997,10808,29099,3.43,823.9313201904297,28998,0.001,-9.340091705322266
0,-29.79172533000001,79014,10812,29111,3.4,942.3642781575521,29009,0.001,9.210222244262695
0,-30.14748732000001,79022,10816,29118,3.35,1232.5468444824219,29017,0.001,11.07292652130127
0,-31.417480170000008,79032,10820,29127,3.32,1228.84375,29023,0.001,4.5454206466674805
0,-30.972851889999998,79103,10824,29141,3.34,1037.1612141927083,29037,0.001,10.687848091125488
0,-32.442698699999994,79112,10828,29149,3.29,1103.4614868164062,29047,0.001,8.50385570526123
0,-33.85140663,79124,10832,29159,3.25,922.0611775716146,29055,0.001,-5.688038349151611
0,-34.1726939,79145,10836,29174,3.27,932.724609375,29069,0.001,12.562501907348633
0,-34.974456890000006,79165,10840,29187,3.26,874.1236083984375,29083,0.001,0.022719264030456543
0,-35.187709860000005,79181,10844,29198,3.24,784.3495483398438,29094,0.001,-8.12338924407959
0,-35.744687410000004,79198,10848,29211,3.21,666.3860321044922,29107,0.001,1.6936707496643066
0,-36.242037460000006,79216,10852,29224,3.2,744.6210205078125,29123,0.001,-1.1768066585063934
0,-37.21300818,79231,10856,29235,3.2,523.7157999674479,29133,0.001,-1.8108227252960205
0,-38.82770063000001,79240,10860,29243,3.11,553.6900634765625,29140,0.001,-10.689964294433594
0,-38.15374270000001,79267,10864,29261,3.15,414.55419921875,29158,0.001,-8.35870854059855
0,-39.95242329000001,79291,10868,29277,3.13,494.9261016845703,29172,0.001,-8.29424786567688
0,-39.89512789000001,79308,10872,29289,3.14,529.9331665039062,29188,0.001,-8.167502880096436
0,-38.98140859000001,79384,10876,29303,3.16,451.9717956542969,29200,0.001,-10.766169548034668
0,28.528164609999994,79399,10880,29314,3.07,433.0802764892578,29212,0.001,-12.54106330871582
0,27.73416833,79416,10884,29326,3.05,672.0493774414062,29222,0.001,-5.382866859436035
0,28.552467640000003,79437,10888,29341,3.09,999049.417993164,29238,0.001,2.8753057022889457
0,27.92396344,79444,10892,29348,3.05,1962.0557047526042,29246,0.001,28.85125160217285
0,28.99347829,79463,10896,29361,3.07,2646.38486328125,29258,0.001,32.73387591044108
0,28.546081759999993,79484,10900,29376,3.05,1716.2322591145833,29273,0.001,13.055876731872559
0,27.677060339999997,79500,10904,29388,3.02,685.6536458333334,29285,0.001,-5.439727783203125
0,27.280348770000003,79518,10908,29401,3.02,415.41344197591144,29298,0.001,-12.518797397613525
0,27.14936712,79533,10912,29412,3.01,504.13665771484375,29309,0.001,-13.29886531829834
0,27.97847677,79546,10916,29422,3.04,333.78443908691406,29320,0.001,-4.9311041831970215
0,28.223267720000003,79559,10920,29432,3.05,1319.36572265625,29331,0.001,11.017112890879313
0,27.527313720000006,79577,10924,29445,3.04,1731.357666015625,29342,0.001,17.423975944519043
0,27.558481540000002,79587,10928,29454,3.05,1776.2171630859375,29351,0.001,13.898818969726562
0,28.259837219999998,79601,10932,29465,3.06,926.3139038085938,29361,0.001,6.941758632659912
0,28.303319520000006,79615,10936,29476,3.02,1350.911865234375,29374,0.001,13.814803123474121
