time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/std,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/clip_fraction,train/loss,train/clip_range,train/explained_variance,train/value_loss,eval/mean_reward,eval/mean_ep_length
14120,,,,,,0.939851284,0.0003,-4.064807653,-0.00290426,1411,8.28E-05,0,1117.980103,0.2,0.061558902,2063.33374,147.3674927,5
14120,17960,1412,66.09793501,0,3.06,,,,,,,,,,,,,
14130,17963,1413,66.10628704,0,3.03,0.939872146,0.0003,-4.06473875,0.006282038,1412,0.000108802,0,1342.625854,0.2,0.032534778,2163.168274,,
14140,17966,1414,70.42578594,0,3.12,0.939900637,0.0003,-4.06479001,0.001151396,1413,1.31E-05,0,7166.369629,0.2,-0.0608356,9361.582764,,
14150,18167,1415,71.72075774,0,3.12,0.93989563,0.0003,-4.064825296,0.000879526,1414,2.63E-05,0,1626.542969,0.2,-0.002690792,2615.407776,,
14160,,,,,,0.939870715,0.0003,-4.064768076,0.003689277,1415,3.58E-05,0,556.1376953,0.2,0.042683125,2186.083313,68.08525276,3
14160,18175,1416,72.82260769,0,3.13,,,,,,,,,,,,,
14170,18179,1417,72.98823272,0,3.09,0.939807057,0.0003,-4.064649582,-0.004056192,1416,8.09E-05,0,331.0075684,0.2,0.086304963,1202.49292,,
14180,18181,1418,70.70821063,0,3.1,0.939718187,0.0003,-4.064380169,0.003773569,1417,3.59E-05,0,1437.793335,0.2,-0.079630971,3289.295532,,
14190,18186,1419,70.03670885,0,3.09,0.939642668,0.0003,-4.064088583,-0.002498785,1418,1.97E-05,0,983.6254883,0.2,0.073741615,2069.099854,,
14200,,,,,,0.939572573,0.0003,-4.063836098,-0.000877637,1419,8.55E-06,0,621.5845947,0.2,0.138170063,1343.641724,140.0095329,5
14200,18197,1420,71.83214952,0,3.13,,,,,,,,,,,,,
14210,18201,1421,65.65748344,0,3.02,0.939509571,0.0003,-4.063609838,0.000662339,1420,1.12E-05,0,2677.909424,0.2,-0.01071167,3632.129517,,
14220,18206,1422,64.76893802,0,3,0.939450741,0.0003,-4.063405037,0.001545608,1421,1.86E-05,0,600.9746704,0.2,-0.172712922,1332.742554,,
14230,18210,1423,67.63462526,0,3.06,0.939406514,0.0003,-4.06321907,0.000815427,1422,7.46E-06,0,324.09729,0.2,0.085207283,864.4576721,,
14240,,,,,,0.939373374,0.0003,-4.063082933,-0.000998724,1423,1.54E-06,0,3246.693115,0.2,-0.013821959,17464.02319,151.9591866,5
14240,18231,1424,66.80832381,0,3.05,,,,,,,,,,,,,
14250,18294,1425,69.08528549,0,3.05,0.939332902,0.0003,-4.06298089,-1.71E-05,1424,8.30E-06,0,1223.119873,0.2,0.012067795,3156.549561,,
14260,18298,1426,68.11168158,0,3.04,0.939274073,0.0003,-4.062829733,0.00169102,1425,4.89E-06,0,1153.664551,0.2,-0.04549396,4027.278076,,
14270,18396,1427,67.695445,0,3.05,0.939202487,0.0003,-4.062615156,0.001940834,1426,0.000123972,0,2144.39502,0.2,0.151284516,3480.526489,,
14280,,,,,,0.939125717,0.0003,-4.062371254,-0.002874219,1427,5.90E-05,0,396.6322937,0.2,0.253716767,774.5098572,101.1624527,3
14280,18405,1428,65.29259531,0,2.99,,,,,,,,,,,,,
14290,18409,1429,63.44217277,0,2.94,0.939055622,0.0003,-4.062124014,-0.004132247,1428,5.00E-05,0,2424.641357,0.2,0.053204596,5080.045898,,
14300,18413,1430,62.32158697,0,2.92,0.938986719,0.0003,-4.061896324,-0.00494498,1429,0.000140059,0,553.0813599,0.2,-0.210048914,889.0726013,,
14310,18415,1431,64.61736533,0,2.97,0.93892467,0.0003,-4.061678886,-0.001410234,1430,0.000144768,0,3626.725586,0.2,0.018888056,6339.213379,,
14320,,,,,,0.938865781,0.0003,-4.061480999,-0.00122999,1431,7.91E-05,0,2165.641113,0.2,-0.082348704,3366.082886,66.48233104,5
14320,18424,1432,65.3613765,0,2.95,,,,,,,,,,,,,
14330,18428,1433,68.78299929,0,3.01,0.93886745,0.0003,-4.061337471,-0.00673427,1432,8.01E-05,0,656.9211426,0.2,0.012272954,1200.437988,,
14340,18432,1434,64.72908257,0,2.93,0.938859642,0.0003,-4.061324358,0.002327275,1433,2.77E-05,0,5920.533691,0.2,-0.070477724,7244.208984,,
14350,18435,1435,64.09359307,0,2.95,0.938858747,0.0003,-4.061295986,0.000572395,1434,2.39E-05,0,838.838562,0.2,0.091331661,2607.061035,,
14360,,,,,,0.938860297,0.0003,-4.061279535,0.002196813,1435,1.76E-05,0,594.4161377,0.2,0.188292384,1042.560974,114.3681221,3
14360,18446,1436,59.50604599,0,2.83,,,,,,,,,,,,,
14370,18451,1437,61.77601694,0,2.85,0.938835323,0.0003,-4.061268091,-0.00074369,1436,2.53E-05,0,1045.203857,0.2,-0.057310462,1949.610535,,
14380,18457,1438,61.30380919,0,2.89,0.938816011,0.0003,-4.061178923,-0.001711714,1437,3.85E-05,0,1294.300537,0.2,-0.02299428,3762.835205,,
14390,18504,1439,56.99516297,0,2.82,0.938820958,0.0003,-4.061128616,0.001389289,1438,2.91E-05,0,1181.970459,0.2,-0.023129344,2421.10083,,
14400,,,,,,0.9388448,0.0003,-4.061160803,-0.002869427,1439,4.38E-05,0,1367.573853,0.2,-0.360753775,2092.690552,70.28528631,5
14400,18513,1440,55.3040484,0,2.78,,,,,,,,,,,,,
14410,18516,1441,53.52794771,0,2.72,0.938897312,0.0003,-4.061249256,0.001859593,1440,6.43E-06,0,499.8882141,0.2,0.12022835,742.7481689,,
14420,18522,1442,50.32875831,0,2.63,0.93892616,0.0003,-4.061430931,0.002107745,1441,2.60E-05,0,677.5969849,0.2,0.072622955,1687.130859,,
14430,18526,1443,48.6674449,0,2.63,0.938901186,0.0003,-4.061431408,-0.004990536,1442,0.000171655,0,884.1270142,0.2,0.05450213,1377.079712,,
14440,,,,,,0.93886584,0.0003,-4.061321497,0.001340729,1443,1.79E-05,0,342.7329102,0.2,-0.157527208,851.0986023,55.30473328,4
14440,18535,1444,47.01716282,0,2.57,,,,,,,,,,,,,
14450,18539,1445,48.47717168,0,2.62,0.93881768,0.0003,-4.061165094,0.001846503,1444,1.94E-05,0,708.1146851,0.2,0.051482975,988.6125183,,
14460,18542,1446,49.03023721,0,2.63,0.938765407,0.0003,-4.060982704,-0.00062612,1445,4.33E-06,0,2168.272217,0.2,-0.182056665,2607.36496,,
14470,18545,1447,49.24233529,0,2.65,0.93872422,0.0003,-4.060813904,0.000251889,1446,1.57E-05,0,975.135437,0.2,0.235337734,1474.101898,,
14480,,,,,,0.938709855,0.0003,-4.060682297,0.001050964,1447,3.38E-05,0,497.9653931,0.2,0.250747621,783.6637268,95.51887524,5
14480,18555,1448,50.66104087,0,2.68,,,,,,,,,,,,,
14490,18561,1449,50.14998376,0,2.67,0.938723445,0.0003,-4.060642004,0.001255989,1448,4.81E-06,0,250.5715179,0.2,0.06992501,2408.57486,,
14500,18565,1450,45.03591245,0,2.58,0.938743353,0.0003,-4.060683966,-4.20E-05,1449,1.71E-06,0,823.7296143,0.2,-0.036497712,1496.734985,,
14510,18569,1451,44.21841093,0,2.59,0.938761711,0.0003,-4.060725212,0.001161182,1450,5.08E-06,0,1858.474243,0.2,0.000560105,3591.901245,,
14520,,,,,,0.93879199,0.0003,-4.060765028,0.000949186,1451,3.68E-06,0,662.6636353,0.2,0.009649158,1194.959717,98.66423607,5
14520,18578,1452,44.0035594,0,2.6,,,,,,,,,,,,,
14530,18581,1453,45.34513519,0,2.62,0.938812912,0.0003,-4.060857534,-0.00016247,1452,7.98E-06,0,928.9844971,0.2,0.025278866,2545.053162,,
14540,18583,1454,47.57074809,0,2.67,0.938826025,0.0003,-4.060895443,-0.001989317,1453,7.14E-06,0,1125.755371,0.2,0.047069013,2673.060791,,
14550,18588,1455,47.78775729,0,2.64,0.9388327,0.0003,-4.060918331,-0.002386206,1454,1.20E-05,0,1879.80957,0.2,0.044638455,3499.894043,,
14560,,,,,,0.938830078,0.0003,-4.060922384,-3.54E-05,1455,8.21E-06,0,2406.68042,0.2,-0.042435288,6141.141846,160.5674362,5
14560,18597,1456,48.41326642,0,2.68,,,,,,,,,,,,,
14570,18600,1457,52.38691337,0,2.75,0.9388448,0.0003,-4.060921431,0.000121158,1456,4.80E-06,0,2353.145508,0.2,0.004567921,5632.735107,,
14580,18643,1458,47.23846987,0,2.68,0.938860118,0.0003,-4.060962439,6.51E-05,1457,4.17E-06,0,4492.278809,0.2,0.081170142,5950.636108,,
14590,18689,1459,47.70328681,0,2.71,0.938871026,0.0003,-4.061003923,-0.001617187,1458,6.88E-06,0,602.0796509,0.2,0.166851997,954.6648865,,
14600,,,,,,0.938896358,0.0003,-4.061037302,-0.001051086,1459,2.54E-05,0,1019.057678,0.2,-0.155334115,1646.353027,30.59372663,5
14600,18701,1460,46.2437569,0,2.7,,,,,,,,,,,,,
14610,18705,1461,46.5519074,0,2.71,0.938908815,0.0003,-4.06109786,0.001907349,1460,1.57E-05,0,465.3078308,0.2,-0.445372105,1956.059998,,
14620,18708,1462,49.18695272,0,2.74,0.938920617,0.0003,-4.061128855,-0.002847463,1461,1.57E-05,0,549.3858643,0.2,0.193902254,1065.207581,,
14630,18754,1463,49.33499979,0,2.76,0.938923061,0.0003,-4.06114912,0.001135218,1462,1.87E-05,0,3044.768799,0.2,0.082283795,5913.510498,,
14640,,,,,,0.938930988,0.0003,-4.061152458,-0.000191069,1463,1.75E-05,0,590.3519287,0.2,0.002253652,1737.87146,19.84579659,2
14640,18762,1464,46.07995211,0,2.73,,,,,,,,,,,,,
14650,18808,1465,46.42673343,0,2.71,0.938943744,0.0003,-4.061168432,-0.00226295,1464,1.22E-05,0,689.2338867,0.2,0.164275467,1261.75946,,
14660,18814,1466,47.95099891,0,2.74,0.93895638,0.0003,-4.061204433,0.000756991,1465,1.10E-05,0,435.5273132,0.2,0.08975482,3213.662994,,
14670,18817,1467,49.30153943,0,2.78,0.938972831,0.0003,-4.061242342,-0.000845552,1466,1.48E-05,0,770.1585693,0.2,-0.102030993,2996.321655,,
14680,,,,,,0.938975334,0.0003,-4.061275721,-0.001259488,1467,6.53E-06,0,620.706604,0.2,0.13375628,1707.834961,52.47273827,3
14680,18953,1468,51.87121752,0,2.79,,,,,,,,,,,,,
14690,18957,1469,51.93423413,0,2.81,0.938956678,0.0003,-4.061258554,8.89E-05,1468,5.08E-06,0,411.1703186,0.2,-0.011927843,1630.562958,,
14700,18982,1470,53.09412787,0,2.85,0.938925922,0.0003,-4.061175823,0.000112706,1469,1.43E-06,0,1487.111572,0.2,-0.045954704,3578.667969,,
14710,19026,1471,55.03664484,0,2.91,0.938901603,0.0003,-4.061056376,-4.93E-05,1470,9.53E-06,0,2377.876465,0.2,-0.023469806,5049.824951,,
14720,,,,,,0.938877761,0.0003,-4.060986042,-0.000183177,1471,2.88E-06,0,1396.242798,0.2,0.126529574,2493.927124,157.1814499,5
14720,19034,1472,57.0140701,0,2.91,,,,,,,,,,,,,
14730,19038,1473,57.47723983,0,2.89,0.938811243,0.0003,-4.060894251,0.000900799,1472,1.33E-05,0,1979.325439,0.2,-0.032117128,5783.761108,,
14740,19043,1474,56.5236685,0,2.86,0.938692689,0.0003,-4.06060195,-0.000256628,1473,0.00011254,0,1454.550903,0.2,0.000613153,2306.730286,,
14750,19046,1475,58.766855,0,2.84,0.938627243,0.0003,-4.060261488,0.00152899,1474,4.05E-05,0,828.4989624,0.2,-0.137971878,1575.610107,,
14760,,,,,,0.938566387,0.0003,-4.060045004,-0.003275792,1475,2.05E-05,0,3238.176514,0.2,0.017076552,13655.23877,54.11217213,3
14760,19056,1476,60.74460495,0,2.87,,,,,,,,,,,,,
14770,19067,1477,62.73314886,0,2.9,0.938523471,0.0003,-4.059844017,-0.003982532,1476,8.55E-05,0,335.3158569,0.2,0.087450802,908.5431824,,
14780,19093,1478,64.72882454,0,2.93,0.938498616,0.0003,-4.059720278,0.003191483,1477,7.48E-05,0,7010.129883,0.2,0.061678231,9235.668213,,
14790,19096,1479,65.93262507,0,2.95,0.938430667,0.0003,-4.05959487,-0.014446384,1478,0.001138419,0,790.006958,0.2,0.11366868,1281.937164,,
14800,,,,,,0.938363791,0.0003,-4.059360266,0.010070533,1479,0.000792611,0,1734.015259,0.2,-0.055707216,3646.620361,104.2487736,4
14800,19106,1480,66.13941796,0,2.96,,,,,,,,,,,,,
14810,19108,1481,67.69703341,0,2.99,0.938314617,0.0003,-4.059145927,-0.000603384,1480,0.000273526,0,1812.839233,0.2,-0.127389073,2296.331177,,
14820,19112,1482,68.55358614,0,2.99,0.938283145,0.0003,-4.058998346,0.0047185,1481,7.08E-05,0,1239.868774,0.2,0.219617307,2618.433838,,
14830,19159,1483,67.80772477,0,2.95,0.938231349,0.0003,-4.05887723,0.000596464,1482,0.000205719,0,2458.023926,0.2,-0.094185948,4361.820557,,
14840,,,,,,0.938167214,0.0003,-4.058704853,0.00787476,1483,0.000168037,0,1747.202271,0.2,-0.065281749,4644.272217,115.182209,3
14840,19260,1484,66.98037752,0,2.92,,,,,,,,,,,,,
14850,19263,1485,66.84835887,0,2.88,0.938117743,0.0003,-4.058485985,-0.000855133,1484,6.39E-05,0,972.6341553,0.2,-0.064843655,2122.285645,,
14860,19267,1486,65.69376288,0,2.85,0.938059747,0.0003,-4.058308125,-0.00784705,1485,8.87E-05,0,3502.740723,0.2,0.027816594,5715.212158,,
14870,19271,1487,66.45326648,0,2.86,0.938009858,0.0003,-4.058121681,-0.000457203,1486,0.00017485,0,704.3616943,0.2,0.189575672,1851.034363,,
14880,,,,,,0.937966287,0.0003,-4.057957888,-0.000415754,1487,1.07E-05,0,1196.367432,0.2,0.022804797,3370.848755,135.6762581,5
14880,19279,1488,67.22161764,0,2.86,,,,,,,,,,,,,
14890,19281,1489,70.44483883,0,2.9,0.937919021,0.0003,-4.057811499,0.004986936,1488,7.99E-05,0,496.4002075,0.2,0.082832992,4113.384857,,
14900,19285,1490,69.80381677,0,2.85,0.937866151,0.0003,-4.057643652,-0.002435723,1489,1.49E-05,0,1010.526306,0.2,-0.145184398,7913.871033,,
14910,19288,1491,68.45313232,0,2.81,0.937816739,0.0003,-4.057463884,0.002064312,1490,1.13E-05,0,631.3884277,0.2,-0.078968763,3526.739502,,
14920,,,,,,0.937773407,0.0003,-4.057309151,0.000670642,1491,3.47E-06,0,4266.710938,0.2,0.014637411,4796.547607,-5,1
14920,19296,1492,73.1130604,0,2.85,,,,,,,,,,,,,
14930,19298,1493,76.78130769,0,2.9,0.937740922,0.0003,-4.057177305,0.001329649,1492,5.77E-06,0,1213.49939,0.2,-0.062076211,3918.682983,,
14940,19304,1494,74.15817742,0,2.86,0.93770802,0.0003,-4.057069302,4.22E-05,1493,1.70E-06,0,6931.585449,0.2,0.080590427,9134.62915,,
14950,19306,1495,76.31104218,0,2.89,0.937681675,0.0003,-4.056969166,0.000574136,1494,1.01E-06,0,1247.178833,0.2,-0.108031631,1969.404724,,
14960,,,,,,0.937665403,0.0003,-4.056894302,-1.62E-05,1495,1.19E-06,0,5384.170898,0.2,0.067538381,7649.904785,213.8460884,5
14960,19314,1496,80.22903161,0,2.95,,,,,,,,,,,,,
14970,19317,1497,77.89526867,0,2.9,0.937653303,0.0003,-4.056846619,-0.000135034,1496,2.74E-07,0,4578.405762,0.2,-0.074705243,11656.30615,,
14980,19321,1498,78.18400702,0,2.9,0.93763411,0.0003,-4.056801796,-0.000277746,1497,7.45E-07,0,1842.907593,0.2,-0.088436365,2894.111938,,
14990,19325,1499,82.10177948,0,2.96,0.937621117,0.0003,-4.05674386,0.001062459,1498,4.71E-06,0,6828.211426,0.2,0.134124815,7571.737976,,
15000,,,,,,0.937601209,0.0003,-4.056698561,-0.00013023,1499,4.07E-06,0,1621.144653,0.2,0.095108092,2292.529846,108.9472237,4
15000,19335,1500,80.95053769,0,2.94,,,,,,,,,,,,,
15010,19339,1501,78.03503025,0,2.9,0.93754977,0.0003,-4.05661869,-0.000342786,1500,1.42E-06,0,766.2400513,0.2,0.104168296,1470.233582,,
15020,19342,1502,79.22030949,0,2.93,0.937488794,0.0003,-4.05643034,0.001052487,1501,1.39E-05,0,1129.453613,0.2,0.021125376,2255.817139,,
15030,19346,1503,80.80479036,0,2.95,0.937440395,0.0003,-4.056241989,0.000460269,1502,3.49E-06,0,971.2782593,0.2,-0.006613016,2203.426758,,
15040,,,,,,0.937407732,0.0003,-4.056104898,-0.00035421,1503,9.89E-07,0,6393.029785,0.2,0.002243519,9842.610107,-5,1
15040,19380,1504,78.59432492,0,2.94,,,,,,,,,,,,,
15050,19384,1505,75.63598958,0,2.9,0.937359989,0.0003,-4.05598712,0.00041284,1504,1.44E-06,0,701.0483398,0.2,-0.018002033,1854.905884,,
15060,19387,1506,73.92262014,0,2.9,0.937321544,0.0003,-4.05583477,0.000399888,1505,8.29E-07,0,1287.180054,0.2,0.017685294,2198.617981,,
15070,19391,1507,73.14992804,0,2.91,0.937263012,0.0003,-4.05568552,-3.38E-05,1506,2.27E-06,0,1969.73584,0.2,0.002037942,2717.212402,,
15080,,,,,,0.937213361,0.0003,-4.055499554,0.000506496,1507,4.46E-06,0,1092.9198,0.2,0.096943796,1760.006775,-5,1
15080,19399,1508,70.93456598,0,2.84,,,,,,,,,,,,,
15090,19403,1509,69.27347803,0,2.82,0.93717283,0.0003,-4.055337191,0.001155871,1508,3.01E-06,0,836.4356079,0.2,0.213598371,1611.671753,,
15100,19406,1510,69.07890499,0,2.8,0.937211871,0.0003,-4.055212975,-0.0003456,1509,1.72E-06,0,156.3765717,0.2,-0.18585825,1202.759338,,
15110,19411,1511,66.25293277,0,2.77,0.937301755,0.0003,-4.055410624,-0.010324717,1510,0.000354123,0,3482.39209,0.2,0.044115067,5616.490723,,
15120,,,,,,0.937347829,0.0003,-4.055648565,-0.009147227,1511,0.000544846,0,241.8421631,0.2,0.08358109,1158.834518,29.47434139,4
15120,19422,1512,64.51930063,0,2.77,,,,,,,,,,,,,
15130,19426,1513,64.41672904,0,2.79,0.937393785,0.0003,-4.055742979,0.004402128,1512,0.000346828,0,453.8092957,0.2,0.177935839,949.4749146,,
15140,19430,1514,63.80078962,0,2.78,0.937389135,0.0003,-4.055865765,0.000939858,1513,0.000274229,0,489.2472534,0.2,0.139712811,866.2001038,,
15150,19451,1515,60.401581,0,2.7,0.937350929,0.0003,-4.055772305,-0.007152397,1514,0.000189328,0,1096.601807,0.2,-0.064501166,1721.036194,,
15160,,,,,,0.937301517,0.0003,-4.055612087,0.000277543,1515,4.24E-05,0,745.7607422,0.2,0.122256815,999.2735291,154.4593945,5
15160,19461,1516,55.62743245,0,2.63,,,,,,,,,,,,,
15170,19506,1517,58.04598806,0,2.69,0.937247932,0.0003,-4.055432796,0.005852962,1516,0.000114381,0,674.7855225,0.2,-0.276229382,2064.958496,,
15180,19550,1518,54.46175883,0,2.64,0.937219977,0.0003,-4.055257797,-5.39E-05,1517,5.18E-05,0,429.8145752,0.2,0.14223659,1012.570862,,
15190,19569,1519,54.01986265,0,2.69,0.937207639,0.0003,-4.055157661,0.000564522,1518,5.10E-06,0,666.2212524,0.2,0.044762671,2065.983704,,
15200,,,,,,0.937199593,0.0003,-4.05507946,-0.001566374,1519,6.28E-06,0,705.8171387,0.2,0.157426238,1705.674561,330.5390396,5
15200,19577,1520,52.83847619,0,2.65,,,,,,,,,,,,,
15210,19581,1521,55.97832066,0,2.69,0.937207818,0.0003,-4.055029154,0.001119572,1520,4.18E-06,0,1154.678223,0.2,-0.024055362,24744.27759,,
15220,19583,1522,58.96338142,0,2.76,0.937211454,0.0003,-4.055026293,0.000287235,1521,1.09E-05,0,4144.54834,0.2,-0.336690187,5288.353882,,
15230,19588,1523,54.06491763,0,2.65,0.93721956,0.0003,-4.055007696,0.000808275,1522,3.15E-06,0,7688.035156,0.2,0.068773389,12121.23633,,
15240,,,,,,0.937236905,0.0003,-4.055009604,-0.000481957,1523,1.65E-06,0,306.3701477,0.2,0.090802252,1091.782928,0.776872873,3
15240,19596,1524,53.59969526,0,2.64,,,,,,,,,,,,,
15250,19601,1525,49.5920747,0,2.58,0.937252998,0.0003,-4.05505085,0.000779617,1524,4.20E-06,0,1379.721313,0.2,0.081921995,1884.917694,,
15260,19605,1526,48.75753709,0,2.58,0.937249899,0.0003,-4.055074453,-0.000615841,1525,1.57E-06,0,679.3228149,0.2,0.188389957,1847.097717,,
15270,19609,1527,51.26508464,0,2.59,0.937175691,0.0003,-4.054982185,-0.001258522,1526,5.11E-05,0,805.4221191,0.2,0.016570449,1790.794556,,
15280,,,,,,0.937104225,0.0003,-4.054736853,0.002163088,1527,1.64E-05,0,8584.586914,0.2,0.007044792,9280.541748,213.2089214,5
15280,19619,1528,51.10705581,0,2.59,,,,,,,,,,,,,
15290,19621,1529,50.64511193,0,2.59,0.936983049,0.0003,-4.054447651,0.004703498,1528,7.46E-05,0,1647.212891,0.2,-0.02126956,2873.720093,,
15300,19625,1530,53.7444729,0,2.61,0.936903,0.0003,-4.054096222,0.000431806,1529,3.13E-06,0,2224.378418,0.2,0.174379826,4815.679932,,
15310,19627,1531,59.68975119,0,2.68,0.936838031,0.0003,-4.053841829,0.000257161,1530,3.56E-06,0,5461.341797,0.2,-0.008722425,11003.06152,,
15320,,,,,,0.936785221,0.0003,-4.053635836,-0.000243576,1531,3.40E-06,0,7951.873047,0.2,0.125275075,16424.27783,29.86286926,2
15320,19636,1532,62.81732372,0,2.71,,,,,,,,,,,,,
15330,19704,1533,61.41920904,0,2.63,0.936738372,0.0003,-4.053464174,0.002720916,1532,2.22E-05,0,622.7941284,0.2,0.129384995,1270.5401,,
15340,19708,1534,62.53606208,0,2.65,0.936698437,0.0003,-4.053313255,-0.000268918,1533,2.00E-06,0,812.7105713,0.2,0.124539256,1477.913269,,
15350,19712,1535,66.90155493,0,2.7,0.936659992,0.0003,-4.05318594,-0.000312763,1534,1.19E-05,0,667.8574829,0.2,0.063285887,1467.942261,,
15360,,,,,,0.936622083,0.0003,-4.053045034,0.000778824,1535,2.43E-06,0,7020.32666,0.2,0.009970725,21300.99414,15.12430382,2
15360,19720,1536,67.23721627,0,2.68,,,,,,,,,,,,,
15370,19724,1537,65.09769919,0,2.68,0.936604977,0.0003,-4.0529356,-0.000113332,1536,9.24E-07,0,749.9421997,0.2,0.008934021,1241.271606,,
15380,19727,1538,69.1206615,0,2.71,0.936584413,0.0003,-4.052867174,-9.44E-05,1537,4.11E-07,0,885.2009888,0.2,0.188607514,1826.732056,,
15390,19730,1539,69.95847755,0,2.75,0.936567187,0.0003,-4.052792311,0.000135797,1538,1.10E-06,0,5594.201172,0.2,0.020187795,24766.04443,,
15400,,,,,,0.936524749,0.0003,-4.052713633,0.000553685,1539,8.61E-06,0,986.9073486,0.2,-0.10638845,2073.848267,265.5146255,5
15400,19738,1540,69.6346175,0,2.72,,,,,,,,,,,,,
15410,19742,1541,73.56952598,0,2.76,0.936484694,0.0003,-4.052563429,-0.00039463,1540,2.11E-06,0,5231.23291,0.2,0.066939652,11614.74951,,
15420,19745,1542,75.27308209,0,2.78,0.936423063,0.0003,-4.052410603,-0.000335526,1541,1.45E-05,0,741.6067505,0.2,0.04317838,1522.241638,,
15430,19791,1543,76.89830188,0,2.82,0.936366022,0.0003,-4.052219391,0.001328492,1542,1.72E-05,0,4367.068848,0.2,0.049447715,6547.018311,,
15440,,,,,,0.93630904,0.0003,-4.052039623,0.00248884,1543,1.92E-05,0,2201.647949,0.2,0.127770722,4134.477661,27.90568542,2
15440,19799,1544,80.10284003,0,2.84,,,,,,,,,,,,,
15450,19809,1545,81.86560288,0,2.86,0.936261177,0.0003,-4.051861525,-0.000584418,1544,7.92E-06,0,7133.135742,0.2,-0.065950751,13179.12061,,
15460,19813,1546,82.39016315,0,2.88,0.936224461,0.0003,-4.051715851,0.001714483,1545,1.71E-05,0,3618.955322,0.2,0.028451264,6090.222168,,
15470,19816,1547,84.52608082,0,2.94,0.936208248,0.0003,-4.051615,0.001337558,1546,8.30E-06,0,680.9285278,0.2,0.105600774,1419.728088,,
15480,,,,,,0.936196029,0.0003,-4.051551819,0.000312352,1547,4.41E-07,0,3087.42334,0.2,0.012275696,3506.574677,416.9365234,5
15480,19825,1548,85.36614773,0,2.87,,,,,,,,,,,,,
15490,19829,1549,79.67182275,0,2.81,0.936184883,0.0003,-4.051512957,0.000526124,1548,8.76E-07,0,9508.003906,0.2,-0.031329513,14566.43994,,
15500,19833,1550,77.9364942,0,2.77,0.936153352,0.0003,-4.051447153,-0.001125467,1549,3.53E-06,0,6184.366699,0.2,-0.028362751,7985.969604,,
15510,19836,1551,78.74394159,0,2.78,0.936133742,0.0003,-4.051344872,0.002852887,1550,1.60E-05,0,1413.596436,0.2,0.042568266,2249.068665,,
15520,,,,,,0.936126888,0.0003,-4.051282167,-0.000431955,1551,5.95E-06,0,986.4382324,0.2,0.101044655,4166.588745,-5,1
15520,19875,1552,79.04715073,0,2.75,,,,,,,,,,,,,
15530,19884,1553,80.89427579,0,2.77,0.936122775,0.0003,-4.051256895,-0.000562453,1552,7.50E-06,0,674.8760376,0.2,0.028412104,1529.583496,,
15540,19888,1554,78.65315517,0,2.74,0.936099708,0.0003,-4.051204205,-0.000207993,1553,3.96E-06,0,2911.663086,0.2,-0.037248015,6160.414551,,
15550,19891,1555,81.82816759,0,2.78,0.936081767,0.0003,-4.051116228,0.001011044,1554,3.08E-06,0,567.0820313,0.2,0.166930139,1711.789856,,
15560,,,,,,0.936048627,0.0003,-4.051035643,0.000360245,1555,1.75E-06,0,11420.95801,0.2,-0.042957187,14253.26489,355.4448967,5
15560,19905,1556,84.26412635,0,2.81,,,,,,,,,,,,,
15570,19908,1557,77.10389503,0,2.71,0.936023355,0.0003,-4.050923109,0.000450695,1556,1.26E-06,0,7637.137695,0.2,0.028657794,18839.09668,,
15580,19912,1558,71.74627593,0,2.66,0.935985267,0.0003,-4.050834179,-4.75E-05,1557,4.52E-06,0,542.8383789,0.2,0.078323781,1924.842773,,
15590,19914,1559,71.88735339,0,2.68,0.935909271,0.0003,-4.050651789,-0.002380234,1558,1.30E-05,0,883.7166138,0.2,0.153346777,2171.02533,,
15600,,,,,,0.935849369,0.0003,-4.050410271,0.002317116,1559,3.71E-05,0,6349.874023,0.2,0.11566031,8135.810303,35.0996027,4
15600,19924,1560,72.8101919,0,2.69,,,,,,,,,,,,,
15610,19927,1561,74.9299166,0,2.75,0.935771883,0.0003,-4.050246716,-0.00088712,1560,2.24E-06,0,851.4581299,0.2,-0.028195143,1661.460693,,
15620,19931,1562,76.97373384,0,2.77,0.935652435,0.0003,-4.049924612,0.004641119,1561,0.00014466,0,1502.139771,0.2,0.160885513,3385.289063,,
