time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/std,train/clip_range,train/loss,train/entropy_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/value_loss,eval/mean_reward,eval/mean_ep_length
1013,10130,100.32725353,0,2.94,11701,0.0003,0.06306010484695435,-0.001486021326854825,0.9423589706420898,0.2,973.3734130859375,-4.075069189071655,2.2208691e-05,0.0,1012,3357.4943237304688,,
1014,10140,97.87251318,0,2.92,11707,0.0003,0.03715622425079346,0.004037976358086226,0.9423270225524902,0.2,5619.228515625,-4.074962139129639,3.6621095e-05,0.0,1013,13187.9111328125,,
1015,10150,98.83367867000001,0,2.93,11714,0.0003,-0.0817955732345581,0.0015584826469421387,0.942288339138031,0.2,3532.47314453125,-4.07485032081604,5.3048134e-06,0.0,1014,6252.4453125,,
,10160,,,,,0.0003,0.02345407009124756,-0.0005511999479494989,0.9422303438186646,0.2,3313.869873046875,-4.074699878692627,5.298853e-06,0.0,1015,4067.7322387695312,-5.0,1.0
1016,10160,98.82132114,0,2.94,11726,,,,,,,,,,,,,
1017,10170,94.72119432,0,2.9,11733,0.0003,-0.05751442909240723,0.00012200474884593859,0.9421714544296265,0.2,4533.208984375,-4.0745134353637695,9.8735094e-05,0.0,1016,7603.263916015625,,
1018,10180,90.85877441000001,0,2.84,11739,0.0003,-0.07451188564300537,0.0035593509674072266,0.9420807361602783,0.2,739.78076171875,-4.074283123016357,6.943345e-05,0.0,1017,3396.1371459960938,,
1019,10190,88.64213647999999,0,2.81,11798,0.0003,0.010936558246612549,-0.00030927062034624697,0.9420188665390015,0.2,1464.611572265625,-4.07401442527771,1.2284518e-05,0.0,1018,2644.75634765625,,
,10200,,,,,0.0003,-0.11910021305084229,0.002163940761238159,0.9419557452201843,0.2,1755.2398681640625,-4.073805093765259,9.632111e-06,0.0,1019,3014.8477783203125,81.18894386291504,5.0
1020,10200,90.77906141,0,2.84,11816,,,,,,,,,,,,,
1021,10210,84.79134057999998,0,2.77,11822,0.0003,0.10862082242965698,-0.00012947618961334229,0.9419047236442566,0.2,1156.4681396484375,-4.073602199554443,1.6629696e-06,0.0,1020,4265.3470458984375,,
1022,10220,84.04570941,0,2.75,11827,0.0003,0.00647282600402832,7.46071338646459e-05,0.9418563842773438,0.2,1744.736083984375,-4.07343316078186,9.775162e-07,0.0,1021,5927.0274658203125,,
1023,10230,82.16205393,0,2.73,11837,0.0003,-0.03819704055786133,0.0048896550200878686,0.9418186545372009,0.2,3840.941162109375,-4.07328200340271,0.00020408035,0.0,1022,5208.8148193359375,,
,10240,,,,,0.0003,0.08022445440292358,-0.0027985572349278343,0.9417826533317566,0.2,1747.2662353515625,-4.073164463043213,4.6300887e-05,0.0,1023,3650.496826171875,361.54579162597656,5.0
1024,10240,81.70703241000001,0,2.69,11855,,,,,,,,,,,,,
1025,10250,87.87765565,0,2.75,11891,0.0003,0.022844552993774414,-0.0017004162073135376,0.9417535662651062,0.2,9902.71484375,-4.07305383682251,3.063083e-05,0.0,1024,15551.32177734375,,
1026,10260,87.71405354000001,0,2.74,11896,0.0003,0.069976806640625,-0.001224011159501881,0.9417297840118408,0.2,5002.0751953125,-4.072965860366821,1.8906594e-05,0.0,1025,11661.955078125,,
1027,10270,86.93323540000002,0,2.77,11903,0.0003,-0.1551957130432129,-0.00043821930303256096,0.9416953921318054,0.2,749.0535278320312,-4.072888135910034,1.2338162e-06,0.0,1026,2743.9743041992188,,
,10280,,,,,0.0003,0.03567385673522949,0.00030348302680049954,0.941663384437561,0.2,5867.89208984375,-4.072770595550537,7.867813e-06,0.0,1027,9182.627685546875,78.47090186178684,5.0
1028,10280,86.73958364,0,2.76,11921,,,,,,,,,,,,,
1029,10290,85.91968596000001,0,2.77,11930,0.0003,-0.07304584980010986,0.0008202433469706172,0.9416109919548035,0.2,1531.87646484375,-4.07266640663147,2.9146672e-06,0.0,1028,2753.3646240234375,,
1030,10300,85.32888743,0,2.74,11935,0.0003,-0.05326664447784424,-0.0031579673290251797,0.9414634108543396,0.2,2044.5472412109375,-4.07240891456604,0.00014917851,0.0,1029,3288.2960205078125,,
1031,10310,88.33947145,0,2.81,11941,0.0003,-0.0885934829711914,0.002793431282043457,0.9413230419158936,0.2,756.851806640625,-4.0719544887542725,4.4816734e-05,0.0,1030,8287.720703125,,
,10320,,,,,0.0003,-0.08669400215148926,-0.0021840037312355065,0.9411917924880981,0.2,2652.837890625,-4.0715038776397705,1.3673306e-05,0.0,1031,5419.72900390625,19.68416118621826,4.0
1032,10320,85.6502001,0,2.8,11957,,,,,,,,,,,,,
1033,10330,84.29182173,0,2.82,11962,0.0003,0.0897330641746521,-0.0009277165285310751,0.9410954713821411,0.2,704.3364868164062,-4.071120977401733,7.390976e-06,0.0,1032,1522.2160034179688,,
1034,10340,87.33429778000001,0,2.86,11969,0.0003,0.01496577262878418,-0.000702759635167638,0.9410282969474792,0.2,3588.86962890625,-4.070843935012817,3.5226346e-06,0.0,1033,6414.995361328125,,
1035,10350,87.33907072,0,2.83,11974,0.0003,-0.05711996555328369,-0.002972132060676813,0.9409724473953247,0.2,4898.5458984375,-4.0706422328948975,2.6845932e-05,0.0,1034,6641.2857666015625,,
,10360,,,,,0.0003,-0.18989408016204834,-0.0008557856315745127,0.9409304857254028,0.2,4839.5732421875,-4.070469617843628,5.054474e-06,0.0,1035,9588.6552734375,117.73513793945312,3.0
1036,10360,89.56462948000001,0,2.82,11990,,,,,,,,,,,,,
1037,10370,91.10588351999999,0,2.85,11996,0.0003,-0.14919281005859375,0.0008901946595871735,0.9408687353134155,0.2,2129.68212890625,-4.070314407348633,1.2552739e-05,0.0,1036,4164.633544921875,,
1038,10380,90.22094064,0,2.88,12001,0.0003,-0.04294931888580322,0.0003304988204035908,0.9408192038536072,0.2,5141.5927734375,-4.070114612579346,5.054474e-06,0.0,1037,14666.72802734375,,
1039,10390,89.25852096,0,2.84,12009,0.0003,0.021127820014953613,-0.00022837519936658168,0.9407877922058105,0.2,7066.24658203125,-4.069971561431885,4.5835973e-06,0.0,1038,9664.164306640625,,
,10400,,,,,0.0003,-0.1781250238418579,-0.0011987745761872226,0.9407565593719482,0.2,5048.5517578125,-4.069865703582764,9.8764895e-06,0.0,1039,6581.1175537109375,104.88679695129395,3.0
1040,10400,88.67446029000001,0,2.83,12073,,,,,,,,,,,,,
1041,10410,82.54354578,0,2.76,12081,0.0003,-0.022422194480895996,0.0004941761493686414,0.9407269358634949,0.2,6067.29150390625,-4.069764137268066,1.8167497e-05,0.0,1040,10695.05712890625,,
1042,10420,82.24667176000001,0,2.77,12086,0.0003,-0.09427106380462646,-0.0008264407515525818,0.9407126307487488,0.2,2357.265380859375,-4.069682836532593,1.8537045e-06,0.0,1041,3315.0225830078125,,
1043,10430,80.48847669000001,0,2.73,12144,0.0003,-0.0189741849899292,-0.00019938945770281435,0.9406942129135132,0.2,1441.902587890625,-4.069623708724976,1.1563301e-06,0.0,1042,2915.3914794921875,,
,10440,,,,,0.0003,0.029779553413391113,-0.000828760897275238,0.9406592845916748,0.2,1256.376220703125,-4.0695390701293945,1.0526181e-05,0.0,1043,2331.775146484375,231.68675231933594,5.0
1044,10440,81.91563163000001,0,2.79,12160,,,,,,,,,,,,,
1045,10450,81.7279113,0,2.77,12166,0.0003,-0.08352100849151611,-0.0008378028753215361,0.9406307935714722,0.2,2363.017333984375,-4.069426774978638,1.0293722e-05,0.0,1044,4822.515869140625,,
1046,10460,82.71005953999999,0,2.78,12173,0.0003,-0.005773305892944336,0.0006299197673795831,0.9406086802482605,0.2,5793.30859375,-4.069324493408203,1.192689e-05,0.0,1045,7299.9954833984375,,
1047,10470,85.89948856999999,0,2.81,12180,0.0003,0.03401428461074829,-0.00027497410774213193,0.9405834674835205,0.2,2671.03662109375,-4.069242000579834,8.714199e-06,0.0,1046,4444.0797119140625,,
,10480,,,,,0.0003,-0.07324433326721191,-0.0013883054954924035,0.9405548572540283,0.2,4122.50634765625,-4.06915020942688,2.3740531e-05,0.0,1047,15075.97021484375,55.28958606719971,3.0
1048,10480,83.82742262,0,2.78,12195,,,,,,,,,,,,,
1049,10490,82.622931,0,2.75,12201,0.0003,0.054090678691864014,-0.0004820227797610599,0.9405322074890137,0.2,776.5128173828125,-4.069053411483765,1.590252e-05,0.0,1048,1924.274658203125,,
1050,10500,86.88308432999999,0,2.78,12206,0.0003,0.04675036668777466,0.002986895991488936,0.9404961466789246,0.2,11619.1748046875,-4.068960428237915,1.910925e-05,0.0,1049,13265.287719726562,,
1051,10510,88.04858519,0,2.79,12213,0.0003,0.08098185062408447,-0.00048166216583922505,0.9404615163803101,0.2,12785.87109375,-4.068835973739624,1.5377999e-06,0.0,1050,20976.15478515625,,
,10520,,,,,0.0003,-0.013417720794677734,-0.0004923462984152138,0.9404336214065552,0.2,2390.89208984375,-4.068731069564819,9.208918e-06,0.0,1051,4995.25146484375,-1.575494959950447,3.0
1052,10520,87.88991965,0,2.8,12229,,,,,,,,,,,,,
1053,10530,84.95160637999999,0,2.8,12236,0.0003,0.00078582763671875,0.0043057589791715145,0.9403645396232605,0.2,978.8883056640625,-4.068594932556152,3.194213e-05,0.0,1052,2722.3500366210938,,
1054,10540,80.80611024,0,2.74,12244,0.0003,-0.03620195388793945,0.0021308780647828485,0.9403130412101746,0.2,4340.8837890625,-4.0683817863464355,3.1638145e-05,0.0,1053,8234.418212890625,,
1055,10550,84.11019481,0,2.77,12249,0.0003,-0.10139453411102295,-0.00019687414169311523,0.9402765035629272,0.2,1734.7408447265625,-4.068230628967285,1.5676022e-06,0.0,1054,2701.0081176757812,,
,10560,,,,,0.0003,-0.03016209602355957,9.003281738850788e-05,0.9402479529380798,0.2,7197.45947265625,-4.068121671676636,1.92523e-06,0.0,1055,14154.5390625,42.097740173339844,2.0
1056,10560,85.57230166000001,0,2.78,12263,,,,,,,,,,,,,
1057,10570,82.38224894000001,0,2.74,12298,0.0003,0.01753973960876465,-0.0008018732420169705,0.9402130842208862,0.2,3714.900390625,-4.0680201053619385,3.2365322e-06,0.0,1056,6107.13623046875,,
1058,10580,83.88352498,0,2.74,12331,0.0003,0.013903915882110596,-0.0006962418439799833,0.9401654005050659,0.2,1747.593994140625,-4.067892074584961,3.4689904e-06,0.0,1057,4004.1854248046875,,
1059,10590,83.67085631999998,0,2.69,12361,0.0003,0.05555003881454468,-0.000164717435836792,0.9401215314865112,0.2,3758.79931640625,-4.06772780418396,1.6891956e-05,0.0,1058,5259.5518798828125,,
,10600,,,,,0.0003,0.09259402751922607,-0.0023899585474282947,0.9401084184646606,0.2,1612.6627197265625,-4.067597389221191,1.3649464e-05,0.0,1059,3364.5177001953125,40.17341995239258,2.0
1060,10600,80.75227743,0,2.65,12374,,,,,,,,,,,,,
1061,10610,79.60755064,0,2.64,12379,0.0003,0.10242295265197754,0.0018856943352147937,0.9400820732116699,0.2,2020.07373046875,-4.06754207611084,2.0593405e-05,0.0,1060,3354.26513671875,,
1062,10620,79.13487228999999,0,2.61,12387,0.0003,-0.02853095531463623,0.0010238885879516602,0.9400345683097839,0.2,11799.8056640625,-4.067418813705444,2.8312206e-06,0.0,1061,15218.29248046875,,
1063,10630,77.44228820000001,0,2.61,12433,0.0003,0.012545466423034668,-0.0004038632090668237,0.9399899244308472,0.2,3661.984375,-4.067256689071655,1.6748905e-06,0.0,1062,7170.3515625,,
,10640,,,,,0.0003,0.06730562448501587,-0.00054526625899598,0.9399558901786804,0.2,715.3947143554688,-4.067113399505615,3.97563e-06,0.0,1063,2667.9345092773438,282.0997257232666,5.0
1064,10640,78.71822905,0,2.6,12447,,,,,,,,,,,,,
1065,10650,79.02852672,0,2.61,12453,0.0003,-0.06615233421325684,0.00110112433321774,0.9399349689483643,0.2,2493.0537109375,-4.0670130252838135,1.6450882e-06,0.0,1064,21417.785888671875,,
1066,10660,83.81091048999998,0,2.68,12460,0.0003,-0.13298702239990234,8.828640420688316e-05,0.9399121999740601,0.2,2230.06640625,-4.066940546035767,2.2649765e-07,0.0,1065,3889.2064208984375,,
1067,10670,83.30109247,0,2.67,12467,0.0003,0.014282464981079102,-7.401705224729938e-05,0.9398831725120544,0.2,1988.1729736328125,-4.066864728927612,2.9802322e-08,0.0,1066,5411.591552734375,,
,10680,,,,,0.0003,0.0033172965049743652,-0.0003576278802936983,0.9398530721664429,0.2,2704.939697265625,-4.066751956939697,1.0490418e-06,0.0,1067,12075.1953125,18.275278091430664,2.0
1068,10680,83.19823410999999,0,2.7,12479,,,,,,,,,,,,,
1069,10690,81.11378484,0,2.66,12486,0.0003,0.06440997123718262,-0.0007083833217622626,0.9398351907730103,0.2,1741.5010986328125,-4.066659688949585,3.8802623e-06,0.0,1068,2921.60888671875,,
1070,10700,78.00527195999999,0,2.57,12493,0.0003,-0.007841229438781738,0.0013802886707710016,0.9398085474967957,0.2,1124.6053466796875,-4.066592693328857,5.8948995e-06,0.0,1069,2971.3612060546875,,
1071,10710,78.79391222999999,0,2.57,12553,0.0003,0.03884625434875488,0.0016645073890684259,0.9397723078727722,0.2,2947.560791015625,-4.06649112701416,5.2690507e-06,0.0,1070,5051.13916015625,,
,10720,,,,,0.0003,0.0394057035446167,0.0009075909852982456,0.9397229552268982,0.2,1282.3104248046875,-4.06635308265686,5.6385993e-06,0.0,1071,3091.5345458984375,68.20092582702637,3.0
1072,10720,81.73258633,0,2.59,12568,,,,,,,,,,,,,
1073,10730,79.76513884,0,2.6,12595,0.0003,-0.06820178031921387,-0.00010446905944228035,0.9396780729293823,0.2,2365.200927734375,-4.066190719604492,1.4007092e-06,0.0,1072,19349.220703125,,
1074,10740,79.15246592,0,2.6,12601,0.0003,0.20420658588409424,0.0009275138378144199,0.9396302103996277,0.2,1751.02490234375,-4.066037178039551,8.237362e-06,0.0,1073,2785.05322265625,,
1075,10750,69.65819442,0,2.5,12666,0.0003,-0.031760334968566895,-7.808208320048138e-05,0.9395939707756042,0.2,1309.6544189453125,-4.0658860206604,4.2676925e-06,0.0,1074,2004.012451171875,,
,10760,,,,,0.0003,0.0506780743598938,-0.00032043458195385455,0.9395608305931091,0.2,1926.7279052734375,-4.065768241882324,4.2140487e-06,0.0,1075,3160.734375,-5.0,1.0
1076,10760,70.884631,0,2.52,12678,,,,,,,,,,,,,
1077,10770,69.94163954,0,2.53,12684,0.0003,-0.012462258338928223,-0.0007752895238808399,0.9395312070846558,0.2,2189.8212890625,-4.065665245056152,6.5982344e-06,0.0,1076,12511.51806640625,,
1078,10780,72.68915804,0,2.56,12689,0.0003,-0.1957530975341797,0.00039596557617205264,0.9394933581352234,0.2,1275.715576171875,-4.065561771392822,8.97646e-06,0.0,1077,4003.693115234375,,
1079,10790,68.91234216999999,0,2.53,12750,0.0003,-0.04555535316467285,0.0024190144147722137,0.9394963979721069,0.2,2278.460693359375,-4.0654730796813965,2.3120641e-05,0.0,1078,3333.359130859375,,
,10800,,,,,0.0003,0.10891562700271606,-0.0031288058497009885,0.9394901990890503,0.2,1730.90966796875,-4.065475225448608,3.5715104e-05,0.0,1079,2284.74365234375,184.32952117919922,4.0
1080,10800,71.63027849999999,0,2.56,12767,,,,,,,,,,,,,
1081,10810,68.83704862999998,0,2.53,12774,0.0003,-0.014541268348693848,0.000586068618576796,0.9394750595092773,0.2,2367.18994140625,-4.065443277359009,8.910894e-06,0.0,1080,4930.859130859375,,
1082,10820,73.13498769,0,2.57,12780,0.0003,0.03114330768585205,0.001768907927907959,0.9394642114639282,0.2,6491.1669921875,-4.0653977394104,2.0068885e-05,0.0,1081,11752.2021484375,,
1083,10830,76.61196874,0,2.63,12785,0.0003,0.07589322328567505,0.00022157431521918625,0.9394611120223999,0.2,2597.962158203125,-4.0653650760650635,1.6152859e-06,0.0,1082,8088.397705078125,,
,10840,,,,,0.0003,-0.04036283493041992,-0.0007588714361190796,0.9394499659538269,0.2,2416.431396484375,-4.065347909927368,9.524822e-06,0.0,1083,5598.59765625,314.7511749267578,5.0
1084,10840,74.32308309999999,0,2.6,12801,,,,,,,,,,,,,
1085,10850,79.23262357,0,2.67,12807,0.0003,0.05249059200286865,-0.0010141343344001186,0.9394542574882507,0.2,1728.67236328125,-4.065307140350342,7.730722e-06,0.0,1084,4903.2083740234375,,
1086,10860,80.50300379000001,0,2.69,12812,0.0003,-0.055472612380981445,0.002554368972778498,0.9394606351852417,0.2,2467.16015625,-4.0653486251831055,1.8030405e-05,0.0,1085,7846.707275390625,,
1087,10870,80.90768684,0,2.71,12841,0.0003,0.006613492965698242,2.439022064226748e-05,0.9394534826278687,0.2,3597.720458984375,-4.0653462409973145,1.513958e-06,0.0,1086,8305.186767578125,,
,10880,,,,,0.0003,-0.04176664352416992,0.00019614101329334943,0.9394294023513794,0.2,2428.541015625,-4.065307855606079,5.078316e-06,0.0,1087,3898.1534423828125,262.46435165405273,5.0
1088,10880,82.70104723,0,2.73,12857,,,,,,,,,,,,,
1089,10890,83.38884714,0,2.75,12865,0.0003,0.004592478275299072,0.0015383988386030722,0.9394087791442871,0.2,7744.31396484375,-4.065229654312134,6.6161156e-06,0.0,1088,11061.901611328125,,
1090,10900,82.81631384999999,0,2.75,12872,0.0003,0.021878480911254883,-4.3272972106933594e-05,0.9393947124481201,0.2,3872.760986328125,-4.065165758132935,1.424551e-06,0.0,1089,13191.240478515625,,
1091,10910,86.48067239,0,2.75,12879,0.0003,-0.01766073703765869,0.0010026395320892334,0.939385175704956,0.2,1831.342041015625,-4.065126657485962,8.016825e-06,0.0,1090,5106.218994140625,,
,10920,,,,,0.0003,0.04612410068511963,0.0005821108934469521,0.9393736124038696,0.2,4358.81298828125,-4.06509256362915,1.0788441e-06,0.0,1091,9705.3759765625,119.83215236663818,5.0
1092,10920,86.05475224,0,2.75,12896,,,,,,,,,,,,,
1093,10930,81.78993207999999,0,2.73,12902,0.0003,0.0922277569770813,0.0003374814987182617,0.9393637180328369,0.2,6768.1083984375,-4.065054893493652,6.616116e-07,0.0,1092,12443.537109375,,
1094,10940,79.39304747999999,0,2.7,12911,0.0003,-0.2616410255432129,0.0003531903086695376,0.9393526911735535,0.2,1773.8636474609375,-4.065019130706787,2.2351742e-06,0.0,1093,3007.212890625,,
1095,10950,81.94961358,0,2.73,12917,0.0003,0.024091064929962158,0.00015836358361420722,0.9393486976623535,0.2,2179.09228515625,-4.064988851547241,1.2993813e-06,0.0,1094,3382.0438232421875,,
,10960,,,,,0.0003,-0.07779836654663086,8.231401443481445e-05,0.9393503665924072,0.2,1688.73193359375,-4.064970970153809,6.67572e-07,0.0,1095,4351.7647705078125,359.3887481689453,5.0
1096,10960,84.85014702000001,0,2.76,12932,,,,,,,,,,,,,
1097,10970,89.45213577,0,2.83,12938,0.0003,0.020723938941955566,-0.0005670845392158341,0.9393548369407654,0.2,9638.55859375,-4.064981937408447,1.269579e-06,0.0,1096,19509.99609375,,
1098,10980,90.17510129,0,2.83,12945,0.0003,0.05519866943359375,0.000711488758679657,0.9393603205680847,0.2,4414.9853515625,-4.064992666244507,1.2338162e-06,0.0,1097,9200.79443359375,,
1099,10990,90.72812487000002,0,2.86,12953,0.0003,-0.0014164447784423828,-0.00040193795575760305,0.9393537044525146,0.2,1827.6143798828125,-4.065000057220459,2.1874905e-06,0.0,1098,3444.3385009765625,,
,11000,,,,,0.0003,-0.024436473846435547,0.0014849543804302812,0.9393236637115479,0.2,2443.2880859375,-4.064968585968018,4.5239926e-06,0.0,1099,4341.550048828125,242.2045440673828,5.0
1100,11000,92.48618388999999,0,2.88,12972,,,,,,,,,,,,,
1101,11010,91.08421957,0,2.87,12979,0.0003,0.040619730949401855,1.7046929133179844e-05,0.9392821192741394,0.2,3574.254638671875,-4.064844369888306,1.0430813e-06,0.0,1100,7875.614990234375,,
1102,11020,92.96304373999999,0,2.92,12984,0.0003,-0.22936367988586426,-0.0005372434970922768,0.9392036199569702,0.2,2163.720458984375,-4.064678430557251,7.766485e-06,0.0,1101,3666.791748046875,,
1103,11030,95.08728053000003,0,2.96,12990,0.0003,0.008961498737335205,-7.500648498570683e-05,0.9391287565231323,0.2,6945.8173828125,-4.064417123794556,1.4019012e-05,0.0,1102,9059.182373046875,,
,11040,,,,,0.0003,0.031118929386138916,-0.0003605067846366161,0.9390825629234314,0.2,2277.525146484375,-4.064183950424194,1.3804436e-05,0.0,1103,3586.676025390625,21.148563385009766,2.0
1104,11040,95.72415067999998,0,2.96,13006,,,,,,,,,,,,,
1105,11050,99.88091722000001,0,3.0,13011,0.0003,-0.01819789409637451,-0.00017733574787115458,0.9390524625778198,0.2,1443.0369873046875,-4.0640528202056885,9.053946e-06,0.0,1104,3979.3251953125,,
1106,11060,97.58133238999999,0,2.99,13016,0.0003,0.10316479206085205,-0.0022623658645883893,0.9390250444412231,0.2,3826.3134765625,-4.063951253890991,1.1098385e-05,0.0,1105,11757.066650390625,,
1107,11070,101.59326547999999,0,3.04,13022,0.0003,0.07243961095809937,-0.001797895133494265,0.9389855861663818,0.2,993.83154296875,-4.0638508796691895,8.833408e-06,0.0,1106,2447.5680541992188,,
,11080,,,,,0.0003,0.022037267684936523,0.0008627295610494912,0.9389491081237793,0.2,2102.241943359375,-4.063716411590576,2.3931265e-05,0.0,1107,8015.06298828125,-5.0,1.0
1108,11080,101.51541311999996,0,3.03,13032,,,,,,,,,,,,,
1109,11090,106.09744287,0,3.09,13037,0.0003,0.053421854972839355,0.0003053993161303836,0.9389098882675171,0.2,8515.45703125,-4.063598871231079,3.6120416e-06,0.0,1108,9818.816772460938,,
1110,11100,107.80794218000001,0,3.1,13042,0.0003,0.18434303998947144,-0.0003420472086874682,0.9388788938522339,0.2,4992.9755859375,-4.063471794128418,1.3017655e-05,0.0,1109,14342.91064453125,,
1111,11110,107.16989888,0,3.1,13048,0.0003,0.09518510103225708,0.00033305883989687146,0.938847005367279,0.2,1999.437744140625,-4.063371658325195,2.592802e-05,0.0,1110,3107.060546875,,
