eval/mean_reward,eval/mean_ep_length,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,train/value_loss,train/loss,train/explained_variance,train/clip_fraction,train/clip_range,train/entropy_loss,train/n_updates,train/std,train/approx_kl,train/policy_gradient_loss,train/learning_rate
-18.214134216308594,5.0,40,,,,,,,,,,,,,,,,
,,40,125,1.3212295000000012,0,1,3.0833333333333335,,,,,,,,,,,
-3.5761609077453613,3.0,80,,,,,,660.744193649292,801.7037963867188,-0.0028911828994750977,0.1450000025331974,0.2,-4.250436294078827,10,0.9961857795715332,0.012036684,-0.025768036501149248,0.0003
,,80,167,3.413393083333333,0,2,3.25,,,,,,,,,,,
17.06722640991211,2.0,120,,,,,,421.72532818317416,270.3052062988281,0.0008500814437866211,0.24750000685453416,0.2,-4.252919900417328,20,1.000847578048706,0.03209963,-0.0391382404889737,0.0003
,,120,245,7.732093071428571,0,3,2.857142857142857,,,,,,,,,,,
150.50846248865128,5.0,160,,,,,,1793.5146900177,77.879638671875,0.007859885692596436,0.2700000062584877,0.2,-4.257861852645874,30,1.0001887083053589,0.027915873,-0.03317610552083352,0.0003
,,160,266,12.662889290909089,0,4,2.890909090909091,,,,,,,,,,,
10.782129287719727,3.0,200,,,,,,1559.9334427833558,242.01287841796875,0.007925212383270264,0.022500000335276125,0.2,-4.259072023630142,40,1.000905990600586,0.008166553,-0.0052215467486894426,0.0003
,,200,337,11.669747785714288,0,5,2.8285714285714287,,,,,,,,,,,
147.20439651608467,5.0,240,,,,,,328.1274922370911,182.02487182617188,0.005015373229980469,0.1800000037997961,0.2,-4.251247328519821,50,0.9938762187957764,0.017348014,-0.011923954760131894,0.0003
,,240,359,13.62613191566265,0,6,2.8795180722891565,,,,,,,,,,,
74.66434574127197,5.0,280,,,,,,1955.7211059570313,478.2886657714844,0.010418355464935303,0.1750000037252903,0.2,-4.238368159532547,60,0.9941753149032593,0.021121763,-0.025756369101754894,0.0003
,,280,384,15.597710494949494,0,7,2.808080808080808,,,,,,,,,,,
17.60205364227295,5.0,320,,,,,,1654.2888380050658,1822.82958984375,-0.009418845176696777,0.04500000085681677,0.2,-4.239494580030441,70,0.9952079653739929,0.009765228,-0.0028552960338788626,0.0003
,,320,501,17.064309950000002,0,8,2.75,,,,,,,,,,,
51.56743395328522,4.0,360,,,,,,532.622310256958,230.38677978515625,-0.018500328063964844,0.11500000171363353,0.2,-4.236608427762985,80,0.99150550365448,0.0062443763,-0.011323272711415488,0.0003
,,360,549,21.733492190000003,0,9,2.76,,,,,,,,,,,
-5.0,1.0,400,,,,,,2646.0180908203124,203.95816040039062,0.012153208255767822,0.20250000469386578,0.2,-4.22416889667511,90,0.9864031672477722,0.015159694,-0.010317751568582034,0.0003
,,400,568,25.789195469999996,0,10,2.93,,,,,,,,,,,
18.67458724975586,2.0,440,,,,,,2475.6922706604005,1038.6719970703125,-0.006277203559875488,0.08500000163912773,0.2,-4.211174386739731,100,0.9839166402816772,0.016465995,-0.014975397720118045,0.0003
,,440,680,27.705554309999997,0,11,2.97,,,,,,,,,,,
37.21103763580322,4.0,480,,,,,,3126.548384475708,432.8883361816406,0.004209995269775391,0.30250000637024643,0.2,-4.206169819831848,110,0.9828466773033142,0.034214936,-0.021258981493156172,0.0003
,,480,834,30.818746700000002,0,12,2.99,,,,,,,,,,,
41.558247447013855,4.0,520,,,,,,1987.5991329193116,922.4224853515625,-0.031890034675598145,0.12750000208616258,0.2,-4.2009552121162415,120,0.9799632430076599,0.021677248,-0.027141268770064907,0.0003
,,520,873,34.68473716999999,0,13,3.02,,,,,,,,,,,
95.06581366062164,5.0,560,,,,,,4100.970681381225,1194.3154296875,-0.0019207000732421875,0.21000000424683093,0.2,-4.194404101371765,130,0.9789552092552185,0.018783567,-0.030140847297006966,0.0003
,,560,894,36.36256072,0,14,2.99,,,,,,,,,,,
-5.0,1.0,600,,,,,,2333.821438598633,892.10986328125,0.03844040632247925,0.13250000234693288,0.2,-4.188539046049118,140,0.9762589931488037,0.013895364,-0.014201059396218607,0.0003
,,600,965,34.09172421,0,15,2.96,,,,,,,,,,,
64.26129531860352,4.0,640,,,,,,1357.3307525634766,357.4701843261719,-0.0015103816986083984,0.19000000413507223,0.2,-4.183031582832337,150,0.976057231426239,0.021512441,-0.022395716110986542,0.0003
,,640,986,40.03422913,0,16,3.05,,,,,,,,,,,
52.06147003173828,2.0,680,,,,,,3432.266304397583,2178.9423828125,-0.034592270851135254,0.08750000186264514,0.2,-4.184571641683578,160,0.9759266376495361,0.0073799165,-0.015757005841260253,0.0003
,,680,1050,34.42107558,0,17,2.81,,,,,,,,,,,
